SalesKey,Gold,Units,DateKey,ShopKey,ItemKey,CustomerKey
92673,173.04775504086487,2.0,20260923,8,22,2
92674,455.6599276301586,2.0,20260924,1,2,20
92675,96.08060138113503,1.0,20260924,1,11,14
92676,185.52267243905118,1.0,20260924,1,12,5
92677,118.23229455312972,1.0,20260924,1,20,6
92678,53.63329588485827,1.0,20260924,1,20,12
92679,1657.3584696145597,8.0,20260924,2,2,5
92680,413.24401665426547,4.0,20260924,2,2,11
92681,456.61273227700354,3.0,20260924,2,3,10
92682,3962.2853403333042,43.0,20260924,2,4,1
92683,236.70959491099597,1.0,20260924,2,4,10
92684,1495.13022417685,6.0,20260924,2,8,1
92685,69.7191101683049,1.0,20260924,2,9,20
92686,304.8165603475075,1.0,20260924,2,10,8
92687,133.40564017770103,2.0,20260924,2,17,4
92688,26.997217177524323,1.0,20260924,2,19,19
92689,95.66325052962354,1.0,20260924,2,22,12
92690,454.18270421205796,2.0,20260924,3,6,6
92691,156.0724323365094,1.0,20260924,3,9,5
92692,94.90771447216356,1.0,20260924,3,11,10
92693,123.51670334154569,1.0,20260924,3,12,13
92694,194.9564788279784,1.0,20260924,3,17,3
92695,52.79520280043018,1.0,20260924,3,19,11
92696,266.50049953154445,1.0,20260924,3,21,4
92697,47.02761038280176,1.0,20260924,3,21,14
92698,36.06814099195003,1.0,20260924,3,21,19
92699,2384.729017436967,10.0,20260924,4,4,1
92700,373.7078672792022,4.0,20260924,4,6,2
92701,38.676862861073424,1.0,20260924,4,15,15
92702,40.40200079978808,1.0,20260924,4,18,7
92703,25.88966482386102,1.0,20260924,4,18,19
92704,41.11798361351878,1.0,20260924,4,22,17
92705,22.438497268789725,1.0,20260924,4,22,19
92706,125.13614033533236,1.0,20260924,5,11,8
92707,52.036252589656975,1.0,20260924,5,12,20
92708,466.5360552478813,2.0,20260924,5,16,1
92709,35.4284238114753,1.0,20260924,5,16,14
92710,33.724973381483615,1.0,20260924,5,17,9
92711,16.082620461036072,1.0,20260924,5,18,15
92712,24.719745206783696,1.0,20260924,5,21,20
92713,646.3121095433988,2.0,20260924,5,22,1
92714,15.509984812619512,1.0,20260924,5,24,11
92715,222.198603845834,1.0,20260924,6,3,17
92716,28.718880423226953,1.0,20260924,6,10,16
92717,11.397858045889272,1.0,20260924,6,13,19
92718,461.8945158895089,1.0,20260924,6,15,3
92719,35.043253493946445,1.0,20260924,6,15,11
92720,57.67361216944613,1.0,20260924,6,15,13
92721,60.474902397005415,1.0,20260924,6,17,8
92722,68.96040677575135,1.0,20260924,6,19,6
92723,79.01525485601599,1.0,20260924,6,19,8
92724,25.84366353746739,1.0,20260924,6,20,10
92725,22.76681071962415,1.0,20260924,6,21,11
92726,367.7097372153567,1.0,20260924,6,22,1
92727,400.54962904489975,1.0,20260924,7,1,15
92728,455.1558127409191,3.0,20260924,7,3,9
92729,204.35045676446163,1.0,20260924,7,4,14
92730,113.81068934713079,2.0,20260924,7,5,13
92731,136.41144937270593,1.0,20260924,7,7,7
92732,141.91469514357252,4.0,20260924,7,10,8
92733,58.18901297738383,1.0,20260924,7,15,17
92734,28.37952639085968,1.0,20260924,7,17,10
92735,43.186970873072056,1.0,20260924,7,18,10
92736,56.65512717072974,1.0,20260924,7,22,10
92737,338.0377082024229,1.0,20260924,8,4,5
92738,99.88777553891258,1.0,20260924,8,6,20
92739,437.00440778079263,2.0,20260924,8,7,2
92740,204.42156915217714,4.0,20260924,8,7,5
92741,170.16650430723809,1.0,20260924,8,8,6
92742,147.73105007342534,1.0,20260924,8,12,8
92743,64.71864433472584,1.0,20260924,8,13,12
92744,33.42148895816152,1.0,20260924,8,20,14
92745,153.89090514471738,1.0,20260924,8,22,2
92746,681.724516628719,7.0,20260925,1,9,1
92747,47.70993529672515,1.0,20260925,1,11,16
92748,564.6938068666083,5.0,20260925,1,12,3
92749,28.89686194962306,1.0,20260925,1,14,19
92750,281.43427253570565,1.0,20260925,1,21,3
92751,119.47384193162961,1.0,20260925,1,21,9
92752,57.28474408658625,1.0,20260925,1,22,15
92753,55.89568556035622,1.0,20260925,1,23,10
92754,52.67624172137378,1.0,20260925,1,24,6
92755,774.1620664130737,6.0,20260925,2,3,4
92756,1074.4835795294534,3.0,20260925,2,4,12
92757,521.7217688814396,3.0,20260925,2,5,2
92758,64.67857621039471,1.0,20260925,2,12,17
92759,75.75326699105779,1.0,20260925,2,17,5
92760,53.34152259535038,1.0,20260925,2,19,13
92761,25.095154186052874,1.0,20260925,2,24,20
92762,720.54116169928,3.0,20260925,3,1,11
92763,3565.3945233780005,15.0,20260925,3,2,3
92764,1740.328848818528,4.0,20260925,3,3,2
92765,505.7953207211245,3.0,20260925,3,16,2
92766,57.00350314057301,2.0,20260925,3,22,10
92767,61.05794073396832,1.0,20260925,3,22,12
92768,86.90918465849552,1.0,20260925,3,23,6
92769,93.82070495633931,1.0,20260925,3,24,3
92770,495.36534733416363,3.0,20260925,4,2,13
92771,155.8230051165798,1.0,20260925,4,3,20
92772,48.43598648950608,1.0,20260925,4,5,16
92773,46.97823927365764,1.0,20260925,4,5,20
92774,422.88160292317247,2.0,20260925,4,6,2
92775,232.13795927410132,9.0,20260925,4,6,9
92776,487.79520275038385,12.0,20260925,4,7,4
92777,48.448325579107056,1.0,20260925,4,9,10
92778,28.882032920086235,1.0,20260925,4,10,19
92779,19.87749668119466,1.0,20260925,4,13,15
92780,36.971598644949914,1.0,20260925,4,14,20
92781,240.37608367575928,1.0,20260925,4,21,2
92782,33.42682704999583,1.0,20260925,4,21,16
92783,53.63159184428537,1.0,20260925,5,11,10
92784,24.107897899150018,1.0,20260925,5,14,19
92785,328.88706007264955,2.0,20260925,5,15,1
92786,232.24914122054955,1.0,20260925,5,20,1
92787,527.3781112179267,2.0,20260925,5,23,1
92788,151.95284259165084,5.0,20260925,6,4,17
92789,221.1003550170583,5.0,20260925,6,5,13
92790,103.06569734012851,1.0,20260925,6,5,14
92791,112.17625804244963,1.0,20260925,6,7,12
92792,37.075283783197015,1.0,20260925,6,9,17
92793,46.03614819694627,1.0,20260925,6,9,20
92794,24.394249687360237,1.0,20260925,6,11,16
92795,18.053806111957627,1.0,20260925,6,13,15
92796,48.773208863066664,1.0,20260925,6,14,17
92797,327.1894828367406,1.0,20260925,6,17,1
92798,88.69952663867136,1.0,20260925,6,20,9
92799,8.200581091958707,1.0,20260925,6,24,16
92800,439.6195382805481,2.0,20260925,7,3,17
92801,495.65913113757836,1.0,20260925,7,5,3
92802,34.41875809629841,1.0,20260925,7,17,11
92803,30.358408870081803,1.0,20260925,7,17,15
92804,28.45675502405812,1.0,20260925,7,17,18
92805,29.587690065347463,1.0,20260925,7,21,19
92806,43.90565273234256,1.0,20260925,7,24,9
92807,878.9485360812143,10.0,20260925,8,1,6
92808,377.818733292932,1.0,20260925,8,3,5
92809,422.38944219716143,1.0,20260925,8,3,7
92810,621.4283357824679,8.0,20260925,8,6,2
92811,153.9140741979633,1.0,20260925,8,8,7
92812,314.8142631291976,1.0,20260925,8,10,2
92813,36.11888198366343,1.0,20260925,8,14,15
92814,37.34267075901659,1.0,20260925,8,15,19
92815,24.53436255104233,1.0,20260925,8,17,14
92816,54.79403196633059,1.0,20260925,8,19,12
92817,26.17085939193338,1.0,20260925,8,21,16
92818,97.44925969485625,1.0,20260925,8,23,9
92819,151.1500870349977,1.0,20260925,8,24,4
92820,141.94480999292966,1.0,20260926,1,6,17
92821,295.00892295830783,1.0,20260926,1,7,9
92822,671.8174101361155,2.0,20260926,1,9,4
92823,93.86244026223717,1.0,20260926,1,9,14
92824,94.130584912838,1.0,20260926,1,14,10
92825,50.57476710452776,1.0,20260926,1,16,17
92826,142.73417781949732,1.0,20260926,1,19,5
92827,89.4021310268075,1.0,20260926,1,23,13
92828,198.92758979673272,1.0,20260926,2,4,19
92829,300.3356272720113,1.0,20260926,2,12,8
92830,1103.9203182521542,6.0,20260926,2,16,1
92831,223.51078471527222,1.0,20260926,2,16,9
92832,54.001333022414556,1.0,20260926,2,20,10
92833,69.05129757933169,1.0,20260926,2,21,16
92834,2914.413301854872,9.0,20260926,3,3,3
92835,146.08109075883272,1.0,20260926,3,8,20
92836,518.3658038258743,2.0,20260926,3,10,2
92837,66.27243348595377,1.0,20260926,3,14,20
92838,71.38777736508908,1.0,20260926,3,15,14
92839,37.17115613647735,1.0,20260926,3,18,16
92840,107.1450107255167,1.0,20260926,4,5,18
92841,1369.0961364720263,4.0,20260926,4,7,1
92842,83.62140733806433,1.0,20260926,4,11,14
92843,86.28217496249941,1.0,20260926,4,14,20
92844,30.327936260919508,1.0,20260926,4,15,11
92845,49.45974703905013,1.0,20260926,4,19,20
92846,52.107307724699794,1.0,20260926,4,21,18
92847,14.245994178449694,1.0,20260926,4,24,16
92848,559.3937355345366,5.0,20260926,5,7,4
92849,36.436358131344505,1.0,20260926,5,9,11
92850,85.17239289223335,1.0,20260926,5,13,5
92851,37.432108901416726,1.0,20260926,5,17,18
92852,18.86242794506857,1.0,20260926,5,20,16
92853,113.72847906852245,1.0,20260926,6,5,10
92854,121.84469109628384,1.0,20260926,6,11,13
92855,32.11357493824288,1.0,20260926,6,18,7
92856,55.82095240989419,1.0,20260926,6,19,10
92857,595.2049367716423,6.0,20260926,6,20,1
92858,45.171323592571426,1.0,20260926,6,20,17
92859,34.25430227766159,1.0,20260926,6,21,14
92860,405.7636364825078,4.0,20260926,6,23,1
92861,30.4718794066046,1.0,20260926,6,23,18
92862,1490.0500930127866,6.0,20260926,7,1,6
92863,1691.0037989468199,4.0,20260926,7,2,2
92864,180.82565587210874,1.0,20260926,7,6,10
92865,68.59089907307141,1.0,20260926,7,8,16
92866,107.89675494302332,1.0,20260926,7,8,17
92867,103.43240053139496,1.0,20260926,7,10,17
92868,120.62776995586596,5.0,20260926,7,21,9
92869,849.5310289743259,5.0,20260926,8,1,7
92870,3537.1500339217964,13.0,20260926,8,2,3
92871,352.63106248982444,2.0,20260926,8,2,10
92872,109.82955999638187,1.0,20260926,8,7,11
92873,131.65102078416632,1.0,20260926,8,9,18
92874,38.13828072998385,1.0,20260926,8,10,16
92875,68.37196910791268,1.0,20260926,8,11,14
92876,68.36636522730197,1.0,20260926,8,11,15
92877,61.99696134383424,1.0,20260926,8,19,20
92878,32.16361262038512,1.0,20260926,8,21,15
92879,386.8220500310092,1.0,20260927,1,1,11
92880,956.6896732587729,10.0,20260927,1,2,5
92881,105.93018026055505,1.0,20260927,1,8,7
92882,63.74226997454843,1.0,20260927,1,9,7
92883,263.9702382057278,1.0,20260927,1,14,2
92884,133.53343063165332,1.0,20260927,1,22,5
92885,67.26453549990524,1.0,20260927,1,24,8
92886,4444.836326275495,11.0,20260927,2,1,2
92887,190.15625497018743,1.0,20260927,2,4,14
92888,144.64901360821565,1.0,20260927,2,5,13
92889,167.2004243115974,1.0,20260927,2,6,14
92890,80.60120124471113,1.0,20260927,2,6,16
92891,5183.315564032655,17.0,20260927,3,1,3
92892,106.39416637047806,1.0,20260927,3,5,14
92893,671.530514026406,6.0,20260927,3,6,4
92894,43.440994068243356,1.0,20260927,3,9,11
92895,772.5014941540719,6.0,20260927,3,14,1
92896,27.335422495765688,1.0,20260927,3,21,16
92897,254.1588248840022,1.0,20260927,4,3,12
92898,191.04167200959532,1.0,20260927,4,4,18
92899,43.596289966701825,1.0,20260927,4,5,19
92900,49.671876557378454,1.0,20260927,4,11,20
92901,16.590287344097515,1.0,20260927,4,15,19
92902,74.68635144738528,1.0,20260927,4,21,9
92903,32.06853540035534,1.0,20260927,4,24,7
92904,939.7670050487416,30.0,20260927,5,1,12
92905,260.1349491364396,1.0,20260927,5,3,14
92906,395.89089588991163,1.0,20260927,5,8,3
92907,17.591901193610543,1.0,20260927,5,18,16
92908,17.694780072159134,1.0,20260927,5,19,19
92909,28.73893187685681,1.0,20260927,5,21,11
92910,201.18794841982142,2.0,20260927,6,3,12
92911,222.35832941247975,1.0,20260927,6,3,18
92912,140.29154481911866,1.0,20260927,6,4,15
92913,150.04816392368508,1.0,20260927,6,4,17
92914,569.0711255247867,2.0,20260927,6,6,4
92915,765.9013780435906,4.0,20260927,6,11,1
92916,204.49538774837413,1.0,20260927,6,12,2
92917,62.98700114838324,1.0,20260927,6,15,5
92918,68.45153976205302,1.0,20260927,6,18,9
92919,89.78362060235541,1.0,20260927,7,6,15
92920,116.79810533995922,1.0,20260927,7,9,9
92921,72.93888151460779,1.0,20260927,7,9,12
92922,82.16397030471317,1.0,20260927,7,10,9
92923,55.65520846259095,1.0,20260927,7,11,11
92924,71.31860487830687,1.0,20260927,7,15,13
92925,114.89556854189551,2.0,20260927,7,18,5
92926,91.48406501705111,3.0,20260927,7,21,9
92927,23.984508040357497,1.0,20260927,7,24,11
92928,215.29278019048235,1.0,20260927,8,3,7
92929,135.55189915607826,1.0,20260927,8,5,6
92930,133.20597098337097,1.0,20260927,8,8,18
92931,84.3448349523102,1.0,20260927,8,12,8
92932,29.67901896047823,1.0,20260927,8,13,14
92933,64.09265795553547,1.0,20260927,8,16,17
92934,186.426356829261,1.0,20260927,8,18,4
92935,141.30899909445557,1.0,20260927,8,23,4
92936,33.86476964439453,1.0,20260927,8,23,7
92937,486.3544211545531,1.0,20260928,1,1,15
92938,338.89828926178967,2.0,20260928,1,5,6
92939,634.9075932790178,3.0,20260928,1,8,2
92940,759.120022708672,3.0,20260928,1,8,3
92941,133.62942914133154,2.0,20260928,1,11,18
92942,174.21623971506628,1.0,20260928,1,12,9
92943,66.64081188040336,1.0,20260928,1,12,14
92944,46.456002993599434,1.0,20260928,1,13,17
92945,28.30485877083251,1.0,20260928,1,20,11
92946,63.96764138590361,1.0,20260928,1,20,15
92947,28.02932984598628,1.0,20260928,1,24,14
92948,1349.5077419197373,11.0,20260928,2,4,2
92949,1979.246901656954,23.0,20260928,2,4,3
92950,61.751160132845946,1.0,20260928,2,5,19
92951,126.70166963182417,1.0,20260928,2,7,7
92952,126.39205563151722,1.0,20260928,2,7,11
92953,380.9237962712613,1.0,20260928,2,8,8
92954,296.3383567970872,1.0,20260928,2,10,8
92955,45.92278841948072,1.0,20260928,2,13,20
92956,83.14949022798062,1.0,20260928,2,18,13
92957,42.26291416447346,1.0,20260928,2,20,10
92958,105.94496718303394,1.0,20260928,2,22,13
92959,52.44646689099385,1.0,20260928,2,23,13
92960,813.2086292309112,3.0,20260928,3,8,2
92961,23.905929308222657,1.0,20260928,3,17,15
92962,23.087435492937484,1.0,20260928,3,17,20
92963,44.087730802397836,1.0,20260928,3,18,14
92964,49.60925940915457,1.0,20260928,3,22,17
92965,87.35474291805812,1.0,20260928,3,23,6
92966,49.66150562553506,1.0,20260928,3,23,11
92967,13.500008557610894,1.0,20260928,3,24,16
92968,2995.3178243913935,9.0,20260928,4,1,3
92969,669.5756095444458,10.0,20260928,4,1,10
92970,513.3482224494724,3.0,20260928,4,1,12
92971,193.95565164403658,1.0,20260928,4,5,8
92972,196.08194716706328,1.0,20260928,4,8,6
92973,70.41750433603363,1.0,20260928,4,9,12
92974,24.884506938710192,1.0,20260928,4,15,16
92975,36.02258219977987,1.0,20260928,4,21,15
92976,416.6727139416675,1.0,20260928,5,3,13
92977,97.20806623503435,1.0,20260928,5,4,19
92978,245.94065504742827,1.0,20260928,5,5,5
92979,1623.5750470609703,15.0,20260928,5,6,1
92980,75.85057231845269,1.0,20260928,5,9,5
92981,314.00119792988227,1.0,20260928,5,12,4
92982,66.97132549982037,1.0,20260928,5,12,10
92983,52.76544903032655,1.0,20260928,5,12,11
92984,51.016768084452195,1.0,20260928,5,15,17
92985,145.5170592363357,1.0,20260928,5,19,2
92986,18.195344555239654,1.0,20260928,5,19,16
92987,159.28226836581496,2.0,20260928,5,22,4
92988,42.33526787638555,1.0,20260928,5,22,10
92989,310.3347173186597,1.0,20260928,6,1,19
92990,309.0664482730354,1.0,20260928,6,4,6
92991,148.13436725486022,1.0,20260928,6,4,15
92992,162.55038070183298,3.0,20260928,6,10,8
92993,187.55947722583375,1.0,20260928,6,13,3
92994,47.44872656863368,1.0,20260928,6,14,18
92995,1026.6412413557264,6.0,20260928,7,2,10
92996,388.1239131232965,6.0,20260928,7,2,13
92997,219.39769499810515,1.0,20260928,7,6,6
92998,101.58440318816795,3.0,20260928,7,9,17
92999,59.660586190196916,1.0,20260928,7,10,16
93000,161.95500977542218,1.0,20260928,7,11,8
93001,46.78445114784534,1.0,20260928,7,11,19
93002,61.19454454875695,1.0,20260928,7,13,7
93003,24.92960901950629,1.0,20260928,7,13,20
93004,30.256296142731408,1.0,20260928,7,15,19
93005,51.557891555167764,1.0,20260928,7,21,6
93006,22.409084372673156,1.0,20260928,8,17,11
93007,322.72684049451385,9.0,20260928,8,21,4
93008,52.34802992049048,1.0,20260928,8,22,18
93009,183.43342915260945,2.0,20260929,1,6,12
93010,188.7565418477474,1.0,20260929,1,8,6
93011,267.2423759892827,6.0,20260929,1,15,4
93012,228.4437874030984,1.0,20260929,1,19,4
93013,235.65788898314275,2.0,20260929,1,20,3
93014,38.4537778063233,1.0,20260929,1,22,7
93015,13.55017758262826,1.0,20260929,1,24,19
93016,360.15529949918545,1.0,20260929,2,12,3
93017,23.901351544624582,1.0,20260929,2,14,19
93018,112.11038390610726,1.0,20260929,2,19,9
93019,95.26623709058991,1.0,20260929,2,20,6
93020,31.694709576059264,1.0,20260929,2,22,14
93021,65.85434658341647,1.0,20260929,2,24,6
93022,304.701440329076,1.0,20260929,3,6,9
93023,73.9792896624237,1.0,20260929,3,10,11
93024,58.70197797950714,1.0,20260929,3,13,18
93025,165.30011096709694,1.0,20260929,3,14,2
93026,51.76056675446455,1.0,20260929,3,14,15
93027,51.6658461742291,1.0,20260929,3,17,17
93028,104.44485950657567,1.0,20260929,3,18,13
93029,87.44957157905911,2.0,20260929,3,21,13
93030,106.76403693822756,1.0,20260929,3,22,5
93031,61.452357564563755,1.0,20260929,3,22,13
93032,59.59632277740225,1.0,20260929,3,23,6
93033,382.9837581280978,2.0,20260929,3,24,1
93034,63.99009107008834,1.0,20260929,4,6,14
93035,643.360893582335,4.0,20260929,4,12,1
93036,19.123740646470825,1.0,20260929,4,17,10
93037,102.11175609227641,1.0,20260929,4,19,4
93038,82.9399328413688,1.0,20260929,4,22,8
93039,687.1105274113065,13.0,20260929,5,3,3
93040,148.3634451293118,1.0,20260929,5,5,8
93041,911.3622496785484,9.0,20260929,5,6,1
93042,120.83317159267092,1.0,20260929,5,6,12
93043,66.41624571519407,1.0,20260929,5,12,12
93044,71.59979175438913,1.0,20260929,5,15,6
93045,37.627226650959656,1.0,20260929,5,21,7
93046,119.41083804177092,2.0,20260929,6,4,14
93047,464.79893004794155,1.0,20260929,6,5,4
93048,63.08565746634584,2.0,20260929,6,5,18
93049,102.96235386259427,1.0,20260929,6,10,9
93050,82.1697327580622,1.0,20260929,6,12,12
93051,24.678054086158546,1.0,20260929,6,19,20
93052,88.16091720102823,1.0,20260929,6,21,9
93053,7172.265224766967,53.0,20260929,7,1,1
93054,48.670381808777265,1.0,20260929,7,5,14
93055,46.55902509754891,1.0,20260929,7,8,19
93056,33.37649551343303,1.0,20260929,7,9,11
93057,66.95274343668989,1.0,20260929,7,15,5
93058,74.07875108592324,1.0,20260929,7,15,13
93059,17.87567129939794,1.0,20260929,7,17,15
93060,43.04752714994439,1.0,20260929,7,20,17
93061,190.04479179552644,1.0,20260929,7,22,3
93062,41.865818091980145,1.0,20260929,7,22,18
93063,1397.373711743437,7.0,20260929,8,1,2
93064,952.5423239623234,10.0,20260929,8,1,9
93065,820.0118070025566,12.0,20260929,8,1,13
93066,565.0380539543078,3.0,20260929,8,1,17
93067,152.67157344005943,1.0,20260929,8,3,11
93068,559.9710457033898,3.0,20260929,8,4,5
93069,156.9505224825024,1.0,20260929,8,4,10
93070,162.52492631552008,1.0,20260929,8,4,15
93071,330.459132779343,7.0,20260929,8,7,4
93072,109.32904284591915,1.0,20260929,8,19,5
93073,44.26030849874417,1.0,20260929,8,19,17
93074,19.83354330875628,1.0,20260929,8,22,16
93075,611.9426025683514,2.0,20260930,1,3,8
93076,269.1737282516233,1.0,20260930,1,4,11
93077,233.5803579898059,2.0,20260930,1,5,17
93078,922.5910294671424,32.0,20260930,1,6,2
93079,92.90689057776027,1.0,20260930,1,7,19
93080,48.519645856364896,1.0,20260930,1,11,19
93081,126.5911306664792,2.0,20260930,1,12,10
93082,52.83670116879353,1.0,20260930,1,13,14
93083,105.04235702040724,1.0,20260930,1,15,9
93084,72.11972306330634,1.0,20260930,1,18,12
93085,26.638236667106433,1.0,20260930,1,23,11
93086,54.165425349520014,1.0,20260930,1,24,6
93087,84.4332376627706,1.0,20260930,1,24,9
93088,25.15336832443562,1.0,20260930,1,24,14
93089,218.29172732069682,4.0,20260930,2,4,14
93090,786.4403448602774,2.0,20260930,2,6,4
93091,131.18281383598483,1.0,20260930,2,11,12
93092,282.88754970978334,4.0,20260930,2,12,5
93093,107.66867641599092,1.0,20260930,2,14,7
93094,46.575963931137665,1.0,20260930,2,15,16
93095,35.07052645417037,1.0,20260930,2,19,15
93096,42.40759728388325,1.0,20260930,2,21,14
93097,448.2631382953819,1.0,20260930,3,3,10
93098,189.22809324216308,1.0,20260930,3,6,13
93099,260.81248329265264,1.0,20260930,3,8,12
93100,70.9040982494882,1.0,20260930,3,12,14
93101,832.3385226623816,5.0,20260930,3,13,1
93102,278.0964628978732,3.0,20260930,3,13,2
93103,70.88271501975757,1.0,20260930,3,13,12
93104,102.45044128520026,1.0,20260930,3,14,12
93105,60.11975062574931,1.0,20260930,3,19,13
93106,82.56374294238243,1.0,20260930,3,20,13
93107,262.24785453398357,1.0,20260930,4,2,15
93108,580.8517422661483,2.0,20260930,4,3,5
93109,396.67682924755843,1.0,20260930,4,3,9
93110,129.38038104328513,1.0,20260930,4,9,8
93111,49.74347349168239,1.0,20260930,4,10,16
93112,1052.9642682625008,4.0,20260930,4,12,1
93113,139.18560289815755,1.0,20260930,4,12,8
93114,32.37041172533263,1.0,20260930,4,15,17
93115,17.454842606873758,1.0,20260930,4,16,19
93116,92.03224774555707,1.0,20260930,4,20,8
93117,605.6703562914929,4.0,20260930,5,1,17
93118,564.746962460842,5.0,20260930,5,5,4
93119,109.75604245436597,1.0,20260930,5,6,20
93120,80.32060068469244,1.0,20260930,5,7,15
93121,89.56520343595206,1.0,20260930,5,10,13
93122,208.41718444584416,1.0,20260930,5,12,2
93123,116.0714847271561,1.0,20260930,5,16,5
93124,26.15004399486298,1.0,20260930,5,17,17
93125,130.02420534081094,1.0,20260930,5,19,2
93126,286.70001996176626,1.0,20260930,6,6,5
93127,112.17111231451514,1.0,20260930,6,6,10
93128,86.06014773356159,1.0,20260930,6,7,10
93129,142.95194221936532,1.0,20260930,6,8,12
93130,50.65305096662213,1.0,20260930,6,11,11
93131,43.33826354617378,1.0,20260930,6,14,14
93132,18.315831287981133,1.0,20260930,6,16,16
93133,29.815036046718483,1.0,20260930,6,19,17
93134,21.87312959162835,1.0,20260930,6,20,11
93135,2668.285793380294,9.0,20260930,7,1,4
93136,678.3702323519495,5.0,20260930,7,6,4
93137,84.36305221175743,1.0,20260930,7,7,17
93138,184.7201256199192,1.0,20260930,7,9,6
93139,36.40399015488127,1.0,20260930,7,14,15
93140,611.2765274351523,6.0,20260930,8,2,10
93141,125.58672875530036,1.0,20260930,8,6,18
93142,1638.9938151112422,6.0,20260930,8,8,1
93143,582.8657210773567,3.0,20260930,8,8,2
93144,84.14951633714396,1.0,20260930,8,8,14
93145,938.9535262176473,16.0,20260930,8,11,1
93146,41.18445356276984,1.0,20260930,8,14,20
93147,153.58421250479083,1.0,20260930,8,20,5
93148,107.94187208185517,1.0,20260930,8,21,8
93149,23.50978209436306,1.0,20260930,8,21,19
93150,51.55067231176018,2.0,20260930,8,22,10
93151,1520.6658759821144,5.0,20261001,1,1,12
93152,3600.9063885502737,9.0,20261001,1,3,3
93153,168.0936716776967,2.0,20261001,1,6,20
93154,771.4951659884975,4.0,20261001,1,8,3
93155,48.27609026515868,1.0,20261001,1,17,6
93156,241.96573349551872,1.0,20261001,1,18,8
93157,85.43531899178915,1.0,20261001,1,18,12
93158,104.14448218857744,1.0,20261001,1,18,13
93159,36.03958287790838,1.0,20261001,1,21,20
93160,1294.5699433744396,8.0,20261001,2,1,14
93161,478.67783355921705,6.0,20261001,2,3,6
93162,213.18852312662077,5.0,20261001,2,8,20
93163,66.8944981508671,1.0,20261001,2,22,11
93164,364.99981239420094,5.0,20261001,3,5,2
93165,167.83444743721148,1.0,20261001,3,5,10
93166,301.85583086779815,7.0,20261001,3,11,9
93167,69.77390533007349,1.0,20261001,3,11,20
93168,202.31941185437825,1.0,20261001,3,12,13
93169,58.38702370441843,1.0,20261001,3,19,14
93170,174.82535259086217,1.0,20261001,3,23,6
93171,608.9667781760498,2.0,20261001,4,1,11
93172,2867.2457076926776,8.0,20261001,4,4,1
93173,58.1926330054053,1.0,20261001,4,7,19
93174,29.096373170568747,1.0,20261001,4,13,15
93175,52.43119954862461,1.0,20261001,4,15,14
93176,35.702837160990555,1.0,20261001,4,23,11
93177,15.66738257061367,1.0,20261001,4,24,15
93178,2404.058816700334,19.0,20261001,5,2,2
93179,32.77330967965088,1.0,20261001,5,9,16
93180,22.485269202985027,1.0,20261001,5,19,15
93181,106.06515209962949,1.0,20261001,5,23,8
93182,48.89993334062814,1.0,20261001,6,11,19
93183,40.89878912239601,1.0,20261001,6,18,10
93184,79.75447970174889,1.0,20261001,6,22,8
93185,36.814864207945355,1.0,20261001,6,22,16
93186,39.580242976504735,1.0,20261001,6,24,8
93187,13.309594747286013,1.0,20261001,6,24,19
93188,1281.1178719544546,6.0,20261001,7,1,12
93189,126.9716063955141,1.0,20261001,7,8,15
93190,61.68532786550192,2.0,20261001,7,13,12
93191,451.53294607246784,2.0,20261001,7,14,3
93192,63.465439495933836,1.0,20261001,7,22,8
93193,988.4880748297971,6.0,20261001,8,1,13
93194,385.35414938732686,2.0,20261001,8,2,11
93195,617.6713536815485,4.0,20261001,8,7,2
93196,397.9068245031814,1.0,20261001,8,8,5
93197,82.52351509547901,1.0,20261001,8,12,17
93198,204.20587957310042,1.0,20261001,8,13,2
93199,212.1219914367027,3.0,20261001,8,13,3
93200,57.91839794129197,1.0,20261001,8,16,15
93201,65.20668479786711,1.0,20261001,8,16,19
93202,47.868826536038405,1.0,20261001,8,19,20
93203,199.87705269392072,1.0,20261001,8,22,4
93204,2431.955414216504,8.0,20261002,1,1,12
93205,338.3101128407738,1.0,20261002,1,5,18
93206,354.7648533633085,1.0,20261002,1,6,7
93207,44.826665486811585,1.0,20261002,1,9,15
93208,222.59549645776818,1.0,20261002,1,15,5
93209,95.50536930574279,1.0,20261002,1,15,17
93210,345.7243601483007,3.0,20261002,1,18,3
93211,21.538373158117874,1.0,20261002,1,24,19
93212,107.26231471315882,2.0,20261002,2,12,14
93213,118.0364020843647,1.0,20261002,2,18,18
93214,547.0373267072671,4.0,20261002,3,2,17
93215,337.4706580209455,1.0,20261002,3,3,19
93216,214.9759486782435,1.0,20261002,3,6,10
93217,143.1229724417795,1.0,20261002,3,7,11
93218,187.67003363663528,1.0,20261002,3,7,15
93219,116.1403307951394,1.0,20261002,3,11,12
93220,135.93539741438923,2.0,20261002,3,16,13
93221,125.87748721511018,1.0,20261002,3,19,6
93222,183.8425525625394,1.0,20261002,4,9,9
93223,62.94575715006427,1.0,20261002,4,12,11
93224,63.3632356890824,1.0,20261002,4,13,7
93225,49.566875257359335,1.0,20261002,4,13,10
93226,107.53526257421179,1.0,20261002,4,18,5
93227,28.769043731605024,1.0,20261002,4,18,11
93228,91.5615302841445,4.0,20261002,4,23,5
93229,2160.1219303439016,11.0,20261002,5,2,1
93230,691.4791090284637,3.0,20261002,5,3,8
