QuestsKey,Bounty,DaysOnQuest,DateKey,GuildHallKey,QuestTypeKey,AdventurerKey
38369,28.00063993951773,1.0,20261104,5,4,19
38370,26.12387260126943,1.0,20261104,5,6,9
38371,167.02038378257637,1.0,20261104,5,7,5
38372,67.20268336838681,1.0,20261104,6,3,9
38373,96.9983108147278,1.0,20261104,6,5,8
38374,24.972799851420444,1.0,20261104,6,5,20
38375,10.324819979625769,1.0,20261104,6,6,16
38376,962.2945062968741,6.0,20261105,1,1,5
38377,34.39156997796,1.0,20261105,1,3,22
38378,203.84218761783097,1.0,20261105,1,4,8
38379,13.690601876476714,1.0,20261105,1,6,22
38380,125.54067844311291,1.0,20261105,1,8,13
38381,173.53473943807322,2.0,20261105,2,1,15
38382,76.22756626041068,1.0,20261105,2,1,23
38383,101.84609674598835,1.0,20261105,2,2,13
38384,56.6493855092124,1.0,20261105,2,2,16
38385,54.344751571578975,1.0,20261105,2,2,17
38386,709.3963113444502,2.0,20261105,2,5,2
38387,1621.6473700462104,9.0,20261105,3,1,2
38388,233.33150750432017,1.0,20261105,3,3,4
38389,112.46098882659206,1.0,20261105,3,3,10
38390,190.12221041904328,3.0,20261105,3,4,8
38391,76.56159568118383,1.0,20261105,3,6,5
38392,566.5410188283423,2.0,20261105,4,2,2
38393,36.06148777982654,1.0,20261105,4,2,24
38394,93.93611369588533,1.0,20261105,4,3,12
38395,234.17094533611413,1.0,20261105,4,4,6
38396,59.910633745151245,1.0,20261105,4,7,19
38397,137.44231976631468,1.0,20261105,4,8,12
38398,28.664375758451275,1.0,20261105,5,2,22
38399,71.50989317661602,1.0,20261105,5,3,12
38400,32.3956826372215,1.0,20261105,5,3,18
38401,29.88233876377755,1.0,20261105,5,3,19
38402,25.954829911677464,1.0,20261105,5,3,21
38403,225.23687947129235,1.0,20261105,5,7,6
38404,50.182143016501996,1.0,20261105,5,8,17
38405,208.890054593727,1.0,20261105,6,1,9
38406,69.99343614312752,1.0,20261105,6,1,18
38407,62.96681178285587,1.0,20261105,6,3,14
38408,182.55181138855187,1.0,20261105,6,4,6
38409,107.12718807895665,1.0,20261105,6,5,10
38410,23.543371902118707,1.0,20261105,6,6,15
38411,395.0794800939692,2.0,20261106,1,1,12
38412,55.21364237955391,1.0,20261106,1,2,23
38413,474.68408285731414,4.0,20261106,1,4,5
38414,159.09455337696994,1.0,20261106,1,4,14
38415,209.86611852307752,4.0,20261106,1,5,9
38416,89.899953276589,1.0,20261106,1,6,8
38417,325.7498350823517,1.0,20261106,2,5,6
38418,78.30053370658977,2.0,20261106,2,5,18
38419,21.403567252109664,1.0,20261106,2,6,22
38420,113.87644138393966,1.0,20261106,2,7,16
38421,78.59106683390645,1.0,20261106,2,7,24
38422,65.76096300592653,1.0,20261106,3,2,18
38423,51.937223007311566,1.0,20261106,3,6,12
38424,261.0477327017733,2.0,20261106,4,1,13
38425,137.66017460289802,1.0,20261106,4,2,13
38426,63.657406026196234,1.0,20261106,4,2,20
38427,66.0210705246331,1.0,20261106,4,3,17
38428,293.94551065325976,2.0,20261106,4,4,8
38429,76.46242056645163,1.0,20261106,4,5,17
38430,54.79714287788183,1.0,20261106,4,6,12
38431,898.9391919120129,3.0,20261106,4,7,4
38432,173.18139808875037,1.0,20261106,4,8,14
38433,132.36385744415915,1.0,20261106,5,3,10
38434,109.32297556004686,1.0,20261106,5,6,4
38435,54.03795478133208,1.0,20261106,5,6,9
38436,295.9486380525489,3.0,20261106,5,7,7
38437,79.96069635598599,1.0,20261106,5,7,16
38438,1222.7343096167003,5.0,20261106,5,8,1
38439,137.81318573994625,2.0,20261106,5,8,13
38440,52.90307098210144,1.0,20261106,5,8,24
38441,81.56962795908493,1.0,20261106,6,1,22
38442,107.31007859638007,1.0,20261106,6,3,12
38443,114.63384038157079,1.0,20261106,6,4,15
38444,42.88230016120675,1.0,20261106,6,5,24
38445,15.390347964608464,1.0,20261106,6,6,22
38446,264.4130628169641,2.0,20261106,6,7,8
38447,71.12944292443753,1.0,20261106,6,8,18
38448,65.26058921271273,1.0,20261106,6,8,20
38449,27.86511416346088,1.0,20261107,1,1,24
38450,15.909654747931734,1.0,20261107,1,3,20
38451,123.66097924892098,1.0,20261107,1,4,3
38452,288.55360800960267,1.0,20261107,1,5,1
38453,38.11795769778664,1.0,20261107,1,5,14
38454,6.9028702705231195,1.0,20261107,1,6,18
38455,6.33331799873391,1.0,20261107,1,6,20
38456,66.13405622209041,1.0,20261107,1,8,11
38457,50.33939846671006,1.0,20261107,1,8,13
38458,46.44435208944646,1.0,20261107,2,4,14
38459,5.856726250204008,1.0,20261107,2,6,22
38460,59.74958414654358,1.0,20261107,2,8,12
38461,352.1155345171498,2.0,20261107,3,1,6
38462,51.62323433475542,1.0,20261107,3,2,10
38463,17.848829093307373,1.0,20261107,3,3,16
38464,16.173274417976586,1.0,20261107,3,3,18
38465,19.627250726995804,1.0,20261107,3,4,20
38466,19.776611231382358,1.0,20261107,3,7,21
38467,18.800608140844695,1.0,20261107,3,7,24
38468,824.6884465100585,3.0,20261107,3,8,1
38469,117.98351377675108,1.0,20261107,3,8,5
38470,2119.7165140449606,10.0,20261107,4,1,1
38471,328.10631430996665,2.0,20261107,4,2,1
38472,90.52783821283724,1.0,20261107,4,2,5
38473,640.2007236200714,6.0,20261107,4,4,2
38474,23.89523232334752,1.0,20261107,4,4,17
38475,39.210608977327944,1.0,20261107,4,5,13
38476,39.29584813536332,1.0,20261107,4,6,4
38477,19.423796816310748,1.0,20261107,4,6,9
38478,49.431636241405755,1.0,20261107,4,7,14
38479,26.043539936920986,1.0,20261107,4,7,18
38480,417.2886227824479,1.0,20261107,5,1,2
38481,181.38786180261232,1.0,20261107,5,1,5
38482,51.5048559064941,1.0,20261107,5,2,8
38483,37.672787751250375,1.0,20261107,5,2,11
38484,70.18142329466416,1.0,20261107,5,4,7
38485,5.474637975947894,1.0,20261107,5,6,17
38486,473.63309234946325,5.0,20261107,6,1,4
38487,109.74423528179233,1.0,20261107,6,1,9
38488,21.376270554299307,1.0,20261107,6,1,24
38489,52.74335762318661,1.0,20261107,6,2,8
38490,21.47978581606186,1.0,20261107,6,8,16
38491,1353.0430830136206,7.0,20261108,1,1,3
38492,489.0963910655854,2.0,20261108,1,1,10
38493,127.28747645811538,1.0,20261108,1,2,11
38494,87.08223470382858,1.0,20261108,1,3,13
38495,242.38186102507512,1.0,20261108,1,5,5
38496,151.03026863190598,1.0,20261108,1,5,11
38497,166.8691121377652,2.0,20261108,2,3,8
38498,122.88484629752637,1.0,20261108,2,4,13
38499,117.55533418389501,1.0,20261108,2,4,14
38500,59.848696108458874,1.0,20261108,2,5,16
38501,86.44727959680351,1.0,20261108,3,2,14
38502,170.30479245333595,1.0,20261108,3,3,6
38503,54.146117191378,1.0,20261108,3,4,18
38504,43.060959132603166,1.0,20261108,3,4,22
38505,47.41031789823907,1.0,20261108,3,5,18
38506,17.984141140263482,1.0,20261108,3,6,16
38507,57.631205711975475,1.0,20261108,3,7,19
38508,836.271269871746,5.0,20261108,4,1,3
38509,73.00762328745853,1.0,20261108,4,1,21
38510,204.31658032684132,1.0,20261108,4,5,7
38511,110.41575614503896,2.0,20261108,4,5,12
38512,46.14020359162901,1.0,20261108,4,5,19
38513,81.98287578013563,1.0,20261108,4,6,5
38514,130.78875575789698,1.0,20261108,4,7,13
38515,51.62100595642322,1.0,20261108,4,7,23
38516,262.90203472486127,1.0,20261108,4,8,6
38517,136.7853544021562,2.0,20261108,5,3,6
38518,65.23506198708418,1.0,20261108,5,3,13
38519,220.2848246557117,1.0,20261108,5,5,4
38520,158.41820213633892,4.0,20261108,5,5,6
38521,143.49257483735647,2.0,20261108,5,7,9
38522,229.3897654861113,1.0,20261108,5,8,5
38523,95.44846914394888,1.0,20261108,5,8,13
38524,156.80838793184873,1.0,20261108,6,1,12
38525,140.94551414822578,1.0,20261108,6,1,13
38526,155.84690046788282,1.0,20261108,6,2,6
38527,37.460941400225195,1.0,20261108,6,2,18
38528,63.90644895564832,1.0,20261108,6,3,14
38529,41.07968412199856,1.0,20261108,6,4,19
38530,111.50430532623676,1.0,20261108,6,5,9
38531,30.536707689818375,1.0,20261108,6,5,23
38532,14.190066614051867,1.0,20261108,6,6,17
38533,892.5430580653442,5.0,20261109,1,3,1
38534,102.90625424820081,1.0,20261109,1,4,14
38535,42.45744110512088,1.0,20261109,1,4,23
38536,104.79036205409838,1.0,20261109,1,5,12
38537,16.31726649711151,1.0,20261109,1,6,18
38538,97.68108223524749,1.0,20261109,2,1,17
38539,46.29774948934878,1.0,20261109,2,3,17
38540,33.30709634447574,1.0,20261109,2,3,24
38541,40.57721463928366,1.0,20261109,2,5,21
38542,31.03470566968183,1.0,20261109,2,6,15
38543,19.21179817899342,1.0,20261109,2,6,16
38544,1858.0699669822716,6.0,20261109,2,7,1
38545,153.09859455724026,1.0,20261109,3,1,14
38546,63.16598159343127,1.0,20261109,3,1,23
38547,229.3338703201904,1.0,20261109,3,2,3
38548,40.62400284245914,1.0,20261109,3,5,20
38549,82.05400196354886,1.0,20261109,3,6,3
38550,39.67019088796717,1.0,20261109,3,6,11
38551,30.19584251196722,1.0,20261109,3,6,13
38552,936.9808973170185,4.0,20261109,3,7,1
38553,68.18305776583117,1.0,20261109,4,1,21
38554,592.3279884241464,3.0,20261109,4,2,2
38555,89.0419730081607,1.0,20261109,4,2,13
38556,37.00806887574077,1.0,20261109,4,3,20
38557,35.44413430486789,1.0,20261109,4,6,12
38558,31.858574652968056,1.0,20261109,4,6,13
38559,121.74913141716958,1.0,20261109,5,2,8
38560,80.03988968327714,1.0,20261109,5,3,11
38561,165.89750961071448,1.0,20261109,5,4,7
38562,72.40685825024967,1.0,20261109,5,4,15
38563,252.67648571195193,1.0,20261109,5,7,3
38564,51.72053709202223,1.0,20261109,5,7,16
38565,49.582457089965835,1.0,20261109,5,8,16
38566,34.98540859763533,1.0,20261109,6,2,18
38567,129.78125700243012,1.0,20261109,6,5,8
38568,80.388227287032,1.0,20261109,6,5,12
38569,69.12233964940486,1.0,20261109,6,5,14
38570,91.28445511561881,1.0,20261109,6,8,13
38571,42.43882147178466,1.0,20261109,6,8,19
38572,36.58914372259288,1.0,20261109,6,8,22
38573,925.4607937319697,2.0,20261110,1,1,3
38574,1400.3005928216503,4.0,20261110,1,1,4
38575,153.15182301027326,1.0,20261110,1,1,12
38576,174.46069546964577,1.0,20261110,1,2,5
38577,297.98397665278253,1.0,20261110,1,3,2
38578,40.1217600343204,1.0,20261110,1,4,19
38579,25.97311846514801,1.0,20261110,1,6,13
38580,9.970437316361776,1.0,20261110,1,6,24
38581,36.646420102733245,1.0,20261110,1,8,24
38582,131.9603326146373,1.0,20261110,2,1,15
38583,125.02588768145402,1.0,20261110,2,3,8
38584,165.37120024536569,1.0,20261110,2,4,8
38585,37.178546922542424,1.0,20261110,2,4,21
38586,35.34373426057732,1.0,20261110,2,4,24
38587,165.9657461220488,1.0,20261110,2,5,7
38588,459.9574046874147,2.0,20261110,2,7,5
38589,49.12763766437282,1.0,20261110,2,7,20
38590,186.1007111185615,1.0,20261110,3,1,9
38591,88.95051182365802,1.0,20261110,3,2,11
38592,84.35069571339308,1.0,20261110,4,3,11
38593,230.71495145403318,1.0,20261110,4,5,2
38594,247.5868208269468,1.0,20261110,4,5,4
38595,155.91774000992305,1.0,20261110,4,5,6
38596,28.54480770201136,1.0,20261110,4,5,24
38597,45.907075407592515,1.0,20261110,4,6,8
38598,25.558894762393663,1.0,20261110,4,6,13
38599,43.67429524794012,1.0,20261110,4,8,19
38600,39.58637769172038,1.0,20261110,5,1,24
38601,76.42062308851067,1.0,20261110,5,2,10
38602,175.63427827277405,3.0,20261110,5,5,2
38603,22.342234537356305,1.0,20261110,5,5,23
38604,290.83441630872926,1.0,20261110,5,7,4
38605,98.00428823924393,1.0,20261110,5,7,11
38606,93.95288002537953,1.0,20261110,5,8,11
38607,71.51431100505826,1.0,20261110,5,8,13
38608,162.36845580750594,1.0,20261110,6,2,4
38609,133.83469400389424,1.0,20261110,6,2,5
38610,89.90052421340997,1.0,20261110,6,3,8
38611,72.13568291505092,1.0,20261110,6,3,9
38612,23.14543190352528,1.0,20261110,6,3,20
38613,19.2138669427986,1.0,20261110,6,3,24
38614,159.10714013980856,1.0,20261110,6,4,5
38615,30.7787577175239,1.0,20261110,6,4,19
38616,28.715784609734918,1.0,20261110,6,6,9
38617,34.047015086291815,1.0,20261110,6,8,19
38618,417.14350150729973,1.0,20261111,1,1,9
38619,2015.784750025585,9.0,20261111,1,5,1
38620,98.17217236281273,2.0,20261111,1,5,15
38621,54.123828728861604,1.0,20261111,1,6,9
38622,234.8003923335272,1.0,20261111,2,2,6
38623,229.38120725798387,2.0,20261111,2,3,6
38624,426.91093610855506,2.0,20261111,2,4,4
38625,119.61666400792109,1.0,20261111,2,4,15
38626,44.746278003040125,1.0,20261111,2,5,24
38627,201.53980761919692,1.0,20261111,3,2,7
38628,263.8271130171922,6.0,20261111,3,4,6
38629,64.73542758201013,1.0,20261111,3,4,16
38630,47.37652937930264,1.0,20261111,3,5,19
38631,40.846248374013825,1.0,20261111,3,5,22
38632,84.17960521747632,1.0,20261111,3,6,5
38633,51.55185006193327,1.0,20261111,3,7,24
38634,51.98634119851179,1.0,20261111,3,8,21
38635,51.602956149620645,1.0,20261111,3,8,22
38636,187.37215723965085,1.0,20261111,4,1,14
38637,40.76669394708402,1.0,20261111,4,2,23
38638,288.0535044116761,1.0,20261111,4,3,4
38639,172.5587268665934,1.0,20261111,4,4,10
38640,57.086955770653276,1.0,20261111,4,4,19
38641,205.48825400989423,1.0,20261111,4,6,1
38642,76.08019143625407,1.0,20261111,4,6,7
38643,127.31036514972921,1.0,20261111,4,7,15
38644,65.52001015646707,2.0,20261111,4,7,20
38645,141.22791078149507,2.0,20261111,5,2,8
38646,43.458068982434746,1.0,20261111,5,4,19
38647,171.6200430560188,2.0,20261111,5,5,6
38648,48.07268518909865,1.0,20261111,5,8,19
38649,80.5197791552648,1.0,20261111,6,2,13
38650,196.66008314861614,4.0,20261111,6,3,3
38651,29.008082445075143,1.0,20261111,6,3,22
38652,260.0565592125487,1.0,20261111,6,5,2
38653,117.78652626438414,1.0,20261111,6,5,10
38654,11.633334930770644,1.0,20261111,6,6,21
38655,122.88659305636595,1.0,20261111,6,7,12
38656,51.351479356392076,1.0,20261111,6,7,19
38657,814.3030050082828,14.0,20261112,1,2,1
38658,108.65993201773914,1.0,20261112,1,3,10
38659,102.27343197570096,1.0,20261112,1,4,13
38660,41.63272767098883,1.0,20261112,1,5,19
38661,64.54044538366708,1.0,20261112,1,6,6
38662,98.03972682263064,1.0,20261112,2,4,15
38663,95.53823455372054,1.0,20261112,2,5,13
38664,983.9319810012647,4.0,20261112,3,1,2
38665,37.104046483591944,1.0,20261112,3,2,20
38666,891.537300648868,3.0,20261112,3,4,2
38667,33.47823704607288,1.0,20261112,3,5,22
38668,61.22310686610797,1.0,20261112,3,7,16
38669,253.59146895772895,1.0,20261112,3,8,5
38670,189.52527072595683,1.0,20261112,3,8,8
38671,976.723947271254,3.0,20261112,4,1,4
38672,228.15900400966976,2.0,20261112,4,3,4
38673,141.43188646141692,1.0,20261112,4,4,10
38674,211.82213808049227,1.0,20261112,4,5,6
38675,35.58413731361632,1.0,20261112,4,5,21
38676,628.3909533285464,2.0,20261112,5,1,4
38677,184.12782107264775,1.0,20261112,5,4,5
38678,73.29230050744334,1.0,20261112,5,4,14
38679,177.70547998562174,1.0,20261112,5,8,6
38680,65.995296037331,1.0,20261112,6,2,13
38681,70.4959828603674,1.0,20261112,6,4,15
38682,186.73890348448884,2.0,20261112,6,5,3
38683,21.216560378631442,1.0,20261112,6,6,15
38684,10.919057924767777,1.0,20261112,6,6,20
38685,130.4735136699672,1.0,20261112,6,7,9
38686,40.133082545985246,1.0,20261112,6,8,20
38687,34.25452519988568,1.0,20261112,6,8,23
38688,110.00069288139862,1.0,20261113,1,1,20
38689,225.3101444794632,1.0,20261113,1,2,8
38690,120.00164502085477,1.0,20261113,1,2,14
38691,58.85999276366579,1.0,20261113,1,4,23
38692,117.32758371437204,1.0,20261113,1,5,15
38693,130.8617660061406,1.0,20261113,1,6,4
38694,79.57336212175305,1.0,20261113,1,7,20
38695,71.41102087094448,1.0,20261113,2,2,17
38696,327.5394192033698,6.0,20261113,2,4,7
38697,241.18653526806193,4.0,20261113,2,7,11
38698,73.58534639325322,1.0,20261113,2,7,22
38699,88.7033408473839,1.0,20261113,2,8,18
38700,48.6276880715399,1.0,20261113,3,3,20
38701,1456.6290664123974,4.0,20261113,4,1,4
38702,359.9143671588771,2.0,20261113,4,2,4
38703,137.3343559021902,1.0,20261113,4,2,12
38704,64.76296287405572,1.0,20261113,4,5,18
38705,137.03498589886442,1.0,20261113,4,6,2
38706,329.38940841289934,1.0,20261113,4,7,8
38707,37.08948124511587,1.0,20261113,5,2,23
38708,303.50087032539597,1.0,20261113,5,5,2
38709,265.81153742481325,2.0,20261113,5,5,3
38710,259.12071885139204,5.0,20261113,5,8,6
38711,123.57869912527639,1.0,20261113,5,8,13
38712,1526.9056810521745,7.0,20261113,6,1,4
38713,135.23242365494102,1.0,20261113,6,2,10
38714,34.66815635789247,1.0,20261113,6,3,22
38715,53.450777499974535,1.0,20261113,6,5,17
38716,61.84198541187037,1.0,20261113,6,6,8
38717,13.589451342612627,1.0,20261113,6,6,23
38718,84.39317116103345,1.0,20261114,1,1,19
38719,130.910009911579,1.0,20261114,1,5,11
38720,263.9591039439251,1.0,20261114,1,8,6
38721,220.42640363365024,1.0,20261114,1,8,9
38722,1620.8819894876472,9.0,20261114,2,1,2
38723,499.4785220583525,5.0,20261114,2,8,5
38724,149.41871258824696,1.0,20261114,2,8,12
38725,85.4106451910392,1.0,20261114,3,2,14
38726,49.661382638876134,1.0,20261114,3,2,16
38727,92.93825212479516,1.0,20261114,3,5,13
38728,330.5565933796603,1.0,20261114,4,2,3
38729,52.39598350478914,1.0,20261114,4,2,16
38730,100.62330350283989,1.0,20261114,4,4,15
38731,45.34342403431382,1.0,20261114,4,5,20
38732,1591.4198982907722,6.0,20261114,4,8,1
38733,57.59205637521298,1.0,20261114,4,8,19
38734,279.9515812855912,1.0,20261114,5,1,7
38735,25.4388694305242,1.0,20261114,5,3,23
38736,231.66173172729282,1.0,20261114,5,4,3
38737,33.64788243958981,1.0,20261114,5,4,23
38738,53.79857978221397,1.0,20261114,5,6,6
38739,86.71185686372996,1.0,20261114,6,3,11
38740,183.05424312802887,1.0,20261114,6,4,6
38741,35.252617539701106,1.0,20261114,6,4,21
38742,606.1488792644016,12.0,20261114,6,5,1
38743,71.39774626117952,1.0,20261114,6,6,3
38744,10.370219348424222,1.0,20261114,6,6,23
38745,132.3392649636539,1.0,20261115,1,2,7
38746,90.33679055035039,1.0,20261115,1,2,10
38747,35.52921178928323,1.0,20261115,1,4,19
38748,74.44622246092109,1.0,20261115,1,5,12
38749,67.06064299599704,1.0,20261115,1,6,4
38750,470.3193538341726,2.0,20261115,1,7,2
38751,111.06166505113121,1.0,20261115,1,8,11
38752,766.7877780536836,4.0,20261115,2,1,7
38753,52.128351070851934,1.0,20261115,2,1,22
38754,96.37701929996058,1.0,20261115,2,2,10
38755,61.62222690141521,1.0,20261115,2,2,15
38756,180.70125171604423,2.0,20261115,2,3,5
38757,129.24879645374412,1.0,20261115,2,3,6
38758,88.8369146687221,1.0,20261115,2,3,9
38759,55.38579786142433,1.0,20261115,2,3,15
38760,32.89131262037904,1.0,20261115,2,3,17
38761,58.971693090424466,1.0,20261115,2,6,5
38762,704.8040365625312,9.0,20261115,2,8,1
38763,646.4930797657527,3.0,20261115,2,8,2
38764,394.7635635375255,2.0,20261115,2,8,4
38765,229.89799005489658,2.0,20261115,3,1,10
38766,396.7530423409571,2.0,20261115,3,3,1
38767,75.72939164103785,1.0,20261115,3,3,10
38768,59.95369702612325,1.0,20261115,3,3,12
38769,30.91675869934968,1.0,20261115,3,6,9
38770,298.98945674193345,2.0,20261115,3,7,3
38771,304.41570218960425,3.0,20261115,3,7,4
38772,91.50373854557127,1.0,20261115,3,7,12
38773,38.033073958907146,1.0,20261115,3,7,20
38774,196.27040957923228,1.0,20261115,4,2,2
38775,70.22413457949214,1.0,20261115,4,6,2
38776,33.59194145713753,1.0,20261115,4,8,21
38777,67.67311554772563,1.0,20261115,5,2,10
38778,196.69722652074194,1.0,20261115,5,3,2
38779,117.61515451833186,2.0,20261115,5,3,3
38780,46.820260202796554,1.0,20261115,5,6,3
38781,73.49394650480984,1.0,20261115,5,7,12
38782,49.89925537986067,1.0,20261115,6,1,17
38783,43.24356280747137,1.0,20261115,6,1,20
38784,120.44336495046014,1.0,20261115,6,3,3
38785,25.87228479121254,1.0,20261115,6,5,18
38786,9.41486338341676,1.0,20261115,6,6,17
38787,130.68167310602092,1.0,20261115,6,8,8
38788,34.60440377999688,1.0,20261115,6,8,17
38789,165.82162296665305,1.0,20261116,1,2,9
38790,92.91955866142813,1.0,20261116,1,3,15
38791,122.90429787837783,1.0,20261116,1,4,15
38792,16.500711346648895,1.0,20261116,1,6,22
38793,110.32794846693987,1.0,20261116,2,3,13
38794,43.54533118668328,1.0,20261116,2,3,23
38795,532.8104669940033,2.0,20261116,2,4,4
38796,73.55031088016663,1.0,20261116,2,4,18
38797,74.64729109679068,2.0,20261116,2,8,20
38798,42.355568994745546,1.0,20261116,3,2,23
38799,122.0448433002099,1.0,20261116,3,4,14
38800,50.35371061222903,1.0,20261116,3,4,23
38801,55.33647771145865,1.0,20261116,3,6,9
38802,198.3215515597806,1.0,20261116,3,8,10
38803,141.12481332617247,1.0,20261116,3,8,13
38804,657.665447514136,4.0,20261116,4,1,7
38805,356.73840498725775,1.0,20261116,4,1,9
38806,439.9866722907507,3.0,20261116,4,2,4
38807,108.31227174200106,1.0,20261116,4,2,14
38808,276.53321217831297,2.0,20261116,4,3,3
38809,39.06472700015966,1.0,20261116,4,3,24
38810,385.0891366621802,1.0,20261116,4,5,3
38811,47.24061918162301,1.0,20261116,4,5,22
38812,125.69093337867531,1.0,20261116,4,6,2
38813,18.732935749155036,1.0,20261116,4,6,20
38814,15.550892998347503,1.0,20261116,4,6,24
38815,139.55582908768423,1.0,20261116,4,7,15
38816,59.622154147044554,1.0,20261116,4,7,24
38817,715.9967948152037,2.0,20261116,5,1,5
38818,82.37925184643944,1.0,20261116,5,1,18
38819,278.44586363169947,1.0,20261116,5,4,3
38820,55.390631816241346,1.0,20261116,5,6,8
38821,15.543105720878915,1.0,20261116,5,6,18
38822,47.097733826910314,1.0,20261116,6,2,17
38823,55.991354050897876,1.0,20261116,6,4,17
38824,132.41548639598338,1.0,20261116,6,5,9
38825,47.788868163175835,1.0,20261116,6,7,23
38826,1049.4467194284307,12.0,20261116,6,8,1
38827,1240.2568741693576,11.0,20261117,1,1,3
38828,155.8398867319072,1.0,20261117,1,3,9
38829,63.11864435100685,1.0,20261117,1,5,18
38830,83.17925988474039,1.0,20261117,1,7,18
38831,76.31618197997352,1.0,20261117,1,7,20
38832,66.15024116904418,1.0,20261117,1,7,22
38833,222.3348608350202,3.0,20261117,1,8,10
38834,73.55420729648615,1.0,20261117,1,8,19
38835,237.4939603004369,3.0,20261117,2,3,7
38836,418.2092879158067,7.0,20261117,2,4,3
38837,74.31530623207415,1.0,20261117,2,5,16
38838,64.53555479908572,1.0,20261117,2,6,10
38839,212.78573476938314,1.0,20261117,3,1,13
38840,118.35682961788734,1.0,20261117,3,1,16
38841,83.98438855328736,1.0,20261117,3,1,23
38842,45.31072274804659,1.0,20261117,3,2,21
38843,56.097401079215224,1.0,20261117,3,3,16
38844,124.56648109927706,1.0,20261117,3,6,2
38845,450.5181761730407,3.0,20261117,3,7,5
38846,58.24194510700165,1.0,20261117,3,8,23
38847,345.18197558721874,3.0,20261117,4,2,4
38848,46.72681130219369,1.0,20261117,4,2,23
38849,78.28559616623761,1.0,20261117,4,4,16
38850,334.8800019366908,1.0,20261117,4,5,3
38851,59.526203934490006,1.0,20261117,4,6,10
38852,23.56093227507745,1.0,20261117,4,6,16
38853,62.404286756204456,1.0,20261117,4,8,22
38854,216.59513647064105,1.0,20261117,5,2,5
38855,126.65144859425271,1.0,20261117,5,2,10
38856,116.74280874385029,1.0,20261117,5,3,9
38857,96.27089714765305,1.0,20261117,5,4,15
38858,84.29475786761864,1.0,20261117,5,5,15
38859,17.20633665630242,1.0,20261117,5,6,17
38860,49.55448258533773,1.0,20261117,5,7,22
38861,372.9589383531802,1.0,20261117,6,2,2
38862,36.426654175149736,1.0,20261117,6,2,23
38863,328.6412969371871,1.0,20261117,6,3,1
38864,201.44117952061953,1.0,20261117,6,5,6
38865,38.507484883745185,1.0,20261117,6,5,22
38866,31.58921285317622,1.0,20261117,6,6,14
38867,70.42031093029487,1.0,20261117,6,7,16
38868,329.81071319400945,2.0,20261117,6,8,3
38869,772.9266001993468,6.0,20261118,1,1,8
38870,101.62752750874205,1.0,20261118,1,1,23
38871,89.78741499128495,1.0,20261118,1,4,16
38872,203.70218272602366,1.0,20261118,1,5,9
38873,141.34166492063065,1.0,20261118,1,5,13
38874,135.2116811345786,1.0,20261118,1,5,14
38875,100.01516460930658,1.0,20261118,1,6,7
38876,43.652155259802235,1.0,20261118,1,6,15
38877,207.22665833162708,2.0,20261118,1,7,12
38878,93.87860558961907,1.0,20261118,1,7,18
38879,73.516300999219,1.0,20261118,1,7,23
38880,273.0059275201689,1.0,20261118,2,3,6
38881,57.663649784928666,1.0,20261118,2,6,12
38882,847.5059797796048,4.0,20261118,2,7,3
38883,182.51894854028714,1.0,20261118,3,2,9
38884,108.88987912570866,1.0,20261118,3,3,14
38885,43.695188474680734,1.0,20261118,3,3,24
38886,57.79543658522885,1.0,20261118,3,4,24
38887,80.33540673092926,1.0,20261118,3,7,20
38888,66.75546298136001,1.0,20261118,3,8,22
38889,327.8919805036121,2.0,20261118,4,1,12
38890,107.9078712658178,1.0,20261118,4,3,15
38891,208.68910009437994,1.0,20261118,4,4,11
38892,419.6901098174536,2.0,20261118,5,1,7
38893,277.9920001712726,1.0,20261118,5,1,9
38894,101.71248580334453,1.0,20261118,5,3,12
38895,217.19695113100556,1.0,20261118,5,4,8
38896,56.21894037982629,1.0,20261118,5,4,19
38897,48.82994757899834,1.0,20261118,5,4,21
38898,765.2521132743644,3.0,20261118,5,5,1
38899,56.49824209331169,1.0,20261118,5,5,17
38900,390.01574919719377,2.0,20261118,5,8,4
38901,109.86952054746324,1.0,20261118,6,1,16
38902,101.27423905240772,1.0,20261118,6,6,3
38903,53.71206540398267,1.0,20261118,6,6,9
38904,69.04031428112954,1.0,20261118,6,8,18
38905,90.21396650692796,1.0,20261119,1,2,12
38906,105.0369865852877,1.0,20261119,1,3,9
38907,29.212733202252277,1.0,20261119,1,3,22
38908,135.47003300858344,3.0,20261119,1,4,10
38909,39.24178387658437,1.0,20261119,1,5,19
38910,60.83392443222565,1.0,20261119,1,6,6
38911,453.2779352217865,2.0,20261119,2,1,8
38912,35.95557421507403,1.0,20261119,2,3,20
38913,1914.0800644382152,9.0,20261119,2,4,1
38914,602.8252526518294,3.0,20261119,2,7,3
38915,347.5306584277372,2.0,20261119,2,7,8
38916,57.33931939333652,1.0,20261119,2,8,18
38917,220.51216331079755,4.0,20261119,3,2,4
38918,35.16098372707496,1.0,20261119,3,2,19
38919,784.2419954961093,3.0,20261119,3,4,1
38920,100.03074905226161,1.0,20261119,3,4,12
38921,86.01208963952638,1.0,20261119,3,4,14
38922,45.31630878341585,1.0,20261119,3,4,18
38923,107.20720598733048,1.0,20261119,3,6,1
38924,10.38762368227185,1.0,20261119,3,6,24
38925,41.893680518594536,1.0,20261119,3,7,21
