TradeKey,DateKey,ItemKey,SellerKey,BuyerSellerKey,Quantity,UnitPrice,TotalPrice
47121,20230217,102,16,128,20,12.3,246.0
47122,20230210,1,136,335,11,65.35,718.85
47123,20230224,155,299,157,8,87.58,700.64
47124,20230318,200,295,210,5,151.43,757.15
47125,20230215,138,77,390,2,2.41,4.82
47126,20230112,56,396,165,12,166.89,2002.68
47127,20230211,141,56,99,5,28.45,142.25
47128,20230115,151,90,310,6,15.31,91.86
47129,20230124,194,219,26,5,17.49,87.45
47130,20230222,200,285,102,4,87.6,350.4
47131,20230219,174,229,378,12,39.46,473.52
47132,20230327,5,259,86,8,69.27,554.16
47133,20230302,101,373,134,5,18.5,92.5
47134,20230131,76,267,84,10,19.81,198.1
47135,20230122,6,206,95,19,16.11,306.09
47136,20230109,106,14,95,11,149.1,1640.1
47137,20230208,178,18,321,1,387.92,387.92
47138,20230222,8,370,191,17,3.28,55.76
47139,20230309,69,381,68,7,13602.11,95214.77
47140,20230101,151,389,298,9,12.54,112.86
47141,20230318,198,237,268,7,422.02,2954.14
47142,20230204,83,74,94,3,36.84,110.52
47143,20230307,176,361,185,1,52.24,52.24
47144,20230211,141,120,368,3,29.11,87.33
47145,20230202,179,151,92,8,5.42,43.36
47146,20230328,150,143,381,20,4.79,95.8
47147,20230325,114,9,116,4,1039.57,4158.28
47148,20230226,174,226,182,18,43.34,780.12
47149,20230325,9,92,268,3,11664.02,34992.06
47150,20230101,160,156,197,18,52.45,944.1
47151,20230215,151,284,343,2,12.92,25.84
47152,20230326,23,363,177,1,721.62,721.62
47153,20230219,1,284,7,15,73.22,1098.3
47154,20230316,113,212,157,1,6.53,6.53
47155,20230104,19,333,201,3,4160.5,12481.5
47156,20230205,120,89,151,1,580.57,580.57
47157,20230210,81,247,315,13,17.08,222.04
47158,20230211,102,34,358,9,12.4,111.6
47159,20230203,27,296,396,20,36.93,738.6
47160,20230202,62,319,224,17,37.42,636.14
47161,20230105,59,74,207,3,24050.12,72150.36
47162,20230128,181,396,259,18,41819.04,752742.72
47163,20230101,6,207,82,16,13.8,220.8
47164,20230119,84,284,150,15,8.27,124.05
47165,20230124,18,99,240,11,235.46,2590.06
47166,20230114,70,251,59,5,2.81,14.05
47167,20230101,171,232,304,4,48.59,194.36
47168,20230306,166,162,93,5,31.54,157.7
47169,20230315,61,354,273,6,519.57,3117.42
47170,20230227,39,314,324,17,64.19,1091.23
47171,20230221,78,161,204,1,4.19,4.19
47172,20230124,8,21,185,17,2.35,39.95
47173,20230325,184,386,110,10,11.69,116.9
47174,20230225,134,207,86,1,1282.79,1282.79
47175,20230305,122,142,240,2,13717.22,27434.44
47176,20230107,36,163,360,18,84.76,1525.68
47177,20230223,79,178,222,10,142.0,1420.0
47178,20230222,93,290,222,5,69.83,349.15
47179,20230113,65,206,227,7,6.7,46.9
47180,20230211,143,343,161,20,9669.89,193397.8
47181,20230113,31,313,298,11,204.09,2244.99
47182,20230110,45,374,261,3,71.68,215.04
47183,20230203,156,204,158,1,68.32,68.32
47184,20230325,148,211,52,9,102.34,921.06
47185,20230204,93,235,223,5,61.61,308.05
47186,20230326,165,367,331,2,40.44,80.88
47187,20230121,172,27,65,13,39.28,510.64
47188,20230206,76,92,211,6,19.23,115.38
47189,20230201,169,215,104,20,35.17,703.4
47190,20230325,175,377,318,17,5352.15,90986.55
47191,20230222,152,284,153,15,12.08,181.2
47192,20230204,151,183,340,10,12.36,123.6
47193,20230305,200,115,51,14,138.06,1932.84
47194,20230228,111,379,226,4,2.18,8.72
47195,20230321,91,148,163,14,3184.93,44589.02
47196,20230106,177,177,114,9,47.24,425.16
47197,20230307,176,392,256,6,48.86,293.16
47198,20230212,135,313,174,8,428.09,3424.72
47199,20230117,136,305,63,17,218.17,3708.89
47200,20230113,163,101,246,15,170.14,2552.1
47201,20230217,117,207,388,2,6.7,13.4
47202,20230310,163,129,161,6,195.73,1174.38
47203,20230328,194,287,394,8,19.12,152.96
47204,20230211,159,383,223,5,13050.58,65252.9
47205,20230312,139,242,151,5,8167.94,40839.7
47206,20230122,155,261,53,1,64.37,64.37
47207,20230113,69,63,389,12,11020.12,132241.44
47208,20230305,180,102,205,16,421.59,6745.44
47209,20230304,88,363,223,1,39.01,39.01
47210,20230204,42,269,284,10,5587.66,55876.6
47211,20230109,168,17,232,12,25.76,309.12
47212,20230101,120,365,208,7,502.44,3517.08
47213,20230205,12,113,203,16,447.3,7156.8
47214,20230105,154,9,45,1,1154.92,1154.92
47215,20230206,113,171,316,5,7.98,39.9
47216,20230119,185,231,325,16,1945.46,31127.36
47217,20230307,171,319,317,11,82.65,909.15
47218,20230124,9,324,361,8,10716.93,85735.44
47219,20230331,55,134,213,6,15.64,93.84
47220,20230131,4,249,307,10,9043.28,90432.8
47221,20230304,148,294,35,12,104.87,1258.44
47222,20230108,25,73,226,19,78.17,1485.23
47223,20230205,63,111,201,4,1561.49,6245.96
47224,20230211,76,244,354,5,21.0,105.0
47225,20230110,98,384,355,7,2281.49,15970.43
47226,20230330,62,305,293,9,37.46,337.14
47227,20230108,140,268,324,20,192.56,3851.2
47228,20230304,122,111,381,5,13028.31,65141.55
47229,20230209,170,210,23,19,3152.26,59892.94
47230,20230206,120,251,343,11,511.27,5623.97
47231,20230113,66,75,80,12,6249.58,74994.96
47232,20230311,72,317,158,13,12562.31,163310.03
47233,20230203,109,28,307,16,625.14,10002.24
47234,20230326,56,114,280,9,181.75,1635.75
47235,20230116,61,66,235,11,498.19,5480.09
47236,20230331,168,96,354,14,31.43,440.02
47237,20230314,63,317,26,17,1249.13,21235.21
47238,20230313,187,400,234,12,1360.9,16330.8
47239,20230115,95,96,383,17,401.96,6833.32
47240,20230103,166,58,293,14,30.25,423.5
47241,20230101,26,95,304,4,48.2,192.8
47242,20230309,39,47,299,15,112.68,1690.2
47243,20230312,46,269,177,9,572.76,5154.84
47244,20230331,135,87,240,15,418.25,6273.75
47245,20230113,50,286,308,6,936.5,5619.0
47246,20230301,134,122,156,4,1208.35,4833.4
47247,20230203,79,348,80,4,153.54,614.16
47248,20230130,181,79,299,5,39370.03,196850.15
47249,20230211,9,291,353,7,8808.23,61657.61
47250,20230218,14,371,194,4,58.43,233.72
47251,20230228,12,106,249,8,477.77,3822.16
47252,20230221,39,123,279,17,50.61,860.37
47253,20230309,89,173,311,10,18.22,182.2
47254,20230114,18,167,66,1,187.83,187.83
47255,20230311,124,185,45,10,23.88,238.8
47256,20230115,107,26,93,20,161.78,3235.6
47257,20230327,26,244,141,3,52.6,157.8
47258,20230214,105,52,340,2,7632.37,15264.74
47259,20230319,17,233,200,4,4749.01,18996.04
47260,20230207,70,357,168,7,2.75,19.25
47261,20230217,79,61,214,10,150.01,1500.1
47262,20230117,166,389,53,1,26.35,26.35
47263,20230221,141,332,71,17,34.01,578.17
47264,20230208,46,163,70,7,592.62,4148.34
47265,20230226,2,57,230,8,72.72,581.76
47266,20230328,86,165,147,9,24629.75,221667.75
47267,20230111,43,131,35,4,3941.28,15765.12
47268,20230129,57,396,118,3,51.91,155.73
47269,20230325,81,204,149,7,31.23,218.61
47270,20230126,1,274,179,4,67.99,271.96
47271,20230205,86,34,4,10,21278.66,212786.6
47272,20230109,145,283,84,5,1502.43,7512.15
47273,20230110,68,38,163,20,89.86,1797.2
47274,20230205,177,84,349,7,50.58,354.06
47275,20230114,14,142,355,1,55.29,55.29
47276,20230109,95,298,302,1,389.99,389.99
47277,20230129,153,223,113,3,58239.81,174719.43
47278,20230115,191,26,47,13,17.58,228.54
47279,20230318,105,229,345,4,8441.81,33767.24
47280,20230307,107,352,248,1,245.36,245.36
47281,20230131,154,165,204,12,1195.12,14341.44
47282,20230210,196,182,60,16,68.91,1102.56
47283,20230204,11,351,154,1,32.62,32.62
47284,20230119,124,354,181,12,28.62,343.44
47285,20230108,8,396,27,8,2.38,19.04
47286,20230129,183,271,276,16,25.01,400.16
47287,20230106,129,174,209,16,12268.59,196297.44
47288,20230114,142,374,262,5,65.36,326.8
47289,20230317,149,90,134,7,2.03,14.21
47290,20230325,65,257,311,16,7.76,124.16
47291,20230116,119,57,271,5,74.39,371.95
47292,20230222,120,28,45,3,470.32,1410.96
47293,20230221,134,382,161,9,1338.97,12050.73
47294,20230118,143,301,21,12,6991.39,83896.68
47295,20230203,198,93,188,19,314.06,5967.14
47296,20230303,83,18,100,19,16.46,312.74
47297,20230103,120,53,300,5,460.83,2304.15
47298,20230217,78,163,256,12,5.29,63.48
47299,20230327,28,85,31,13,14024.32,182316.16
47300,20230119,139,356,134,5,7977.02,39885.1
47301,20230324,182,44,136,3,22.41,67.23
47302,20230222,20,33,349,11,390.47,4295.17
47303,20230218,15,243,198,20,9340.46,186809.2
47304,20230101,37,76,149,1,12.55,12.55
47305,20230319,197,96,100,1,500.61,500.61
47306,20230120,184,262,84,9,8.67,78.03
47307,20230324,56,254,257,11,173.21,1905.31
47308,20230330,88,350,95,13,40.49,526.37
47309,20230311,73,353,265,4,37.27,149.08
47310,20230210,39,48,147,17,107.31,1824.27
47311,20230305,6,62,316,15,20.63,309.45
47312,20230224,14,194,213,3,59.51,178.53
47313,20230125,138,99,120,10,2.35,23.5
47314,20230218,121,168,292,5,2410.61,12053.05
47315,20230114,68,348,252,4,123.27,493.08
47316,20230316,144,127,223,1,3.61,3.61
47317,20230330,12,222,143,2,556.15,1112.3
47318,20230122,57,378,358,12,57.7,692.4
47319,20230315,37,81,32,14,13.54,189.56
47320,20230208,100,400,148,14,51.12,715.68
47321,20230118,192,199,243,9,1882.97,16946.73
47322,20230213,139,191,344,5,7117.45,35587.25
47323,20230217,71,136,100,17,5022.62,85384.54
47324,20230118,66,73,368,3,5857.59,17572.77
47325,20230220,145,137,306,6,1443.0,8658.0
47326,20230101,168,336,398,17,29.99,509.83
47327,20230219,7,119,71,20,443.44,8868.8
47328,20230128,142,68,147,3,59.17,177.51
47329,20230328,146,302,210,1,22926.37,22926.37
47330,20230225,29,132,150,3,61.62,184.86
47331,20230305,156,363,155,16,102.37,1637.92
47332,20230210,45,20,390,9,63.11,567.99
47333,20230221,168,210,345,11,30.9,339.9
47334,20230227,58,291,244,5,2.42,12.1
47335,20230218,153,386,223,10,63265.12,632651.2
47336,20230128,79,89,348,2,136.33,272.66
47337,20230101,171,21,286,13,48.33,628.29
47338,20230124,23,185,347,14,659.34,9230.76
47339,20230115,157,248,99,8,1926.98,15415.84
47340,20230307,127,86,11,18,266.77,4801.86
47341,20230325,76,390,367,7,21.62,151.34
47342,20230305,5,300,346,2,93.46,186.92
47343,20230108,149,40,47,19,1.93,36.67
47344,20230325,94,295,157,20,922.26,18445.2
47345,20230211,146,36,146,7,29069.7,203487.9
47346,20230216,189,16,11,4,4.32,17.28
47347,20230207,78,324,5,3,10.87,32.61
47348,20230106,159,256,262,8,15506.06,124048.48
47349,20230310,185,36,341,4,1638.48,6553.92
47350,20230126,75,270,304,7,5105.63,35739.41
47351,20230302,81,117,227,17,9.44,160.48
47352,20230128,48,150,349,20,350.02,7000.4
47353,20230118,105,331,46,13,6296.86,81859.18
47354,20230204,55,92,15,11,13.62,149.82
47355,20230327,78,355,245,7,12.76,89.32
47356,20230210,129,397,109,17,14384.3,244533.1
47357,20230109,119,198,71,4,79.48,317.92
47358,20230302,37,243,188,18,13.44,241.92
47359,20230105,97,388,1,20,35.44,708.8
47360,20230216,144,209,101,11,3.42,37.62
47361,20230220,65,49,192,5,6.84,34.2
47362,20230303,39,114,394,15,58.94,884.1
47363,20230126,21,289,162,19,23.36,443.84
47364,20230302,120,93,300,15,450.34,6755.1
47365,20230126,1,120,260,20,71.07,1421.4
47366,20230120,70,298,50,15,2.45,36.75
47367,20230319,156,281,364,6,129.73,778.38
47368,20230313,75,156,330,6,5878.73,35272.38
47369,20230115,174,43,224,13,80.39,1045.07
47370,20230329,178,106,297,15,300.98,4514.7
47371,20230201,154,53,319,14,1261.15,17656.1
47372,20230119,160,362,186,2,53.65,107.3
47373,20230116,156,126,261,1,77.14,77.14
47374,20230227,36,201,145,1,95.88,95.88
47375,20230111,126,312,317,15,76901.49,1153522.35
47376,20230323,27,352,335,6,38.42,230.52
47377,20230102,138,276,342,10,2.33,23.3
47378,20230220,129,233,314,20,14419.63,288392.6
47379,20230113,80,22,52,18,108.38,1950.84
47380,20230125,136,69,244,5,243.82,1219.1
47381,20230226,67,155,335,7,87.63,613.41
47382,20230110,93,49,206,18,63.93,1150.74
47383,20230327,77,98,313,3,16420.16,49260.48
47384,20230219,102,391,350,14,13.95,195.3
47385,20230328,155,5,294,12,67.93,815.16
47386,20230331,120,252,257,20,617.32,12346.4
47387,20230216,6,267,31,1,13.99,13.99
47388,20230203,67,375,335,2,70.84,141.68
47389,20230108,179,341,216,8,5.86,46.88
47390,20230204,89,196,286,5,19.77,98.85
47391,20230219,129,367,246,3,14774.1,44322.3
47392,20230305,39,164,214,10,99.47,994.7
47393,20230106,75,31,51,17,6099.25,103687.25
47394,20230228,104,265,49,2,576.83,1153.66
47395,20230206,188,335,202,12,622.66,7471.92
47396,20230127,184,90,254,17,7.74,131.58
47397,20230321,130,40,388,10,145.81,1458.1
47398,20230114,64,265,267,1,6630.43,6630.43
47399,20230318,189,279,265,5,5.05,25.25
47400,20230318,26,79,127,8,52.41,419.28
47401,20230116,28,192,243,9,15035.43,135318.87
47402,20230201,46,388,118,18,498.5,8973.0
47403,20230301,31,253,230,5,209.85,1049.25
47404,20230323,99,225,365,11,55.25,607.75
47405,20230309,100,327,103,3,73.76,221.28
47406,20230322,133,387,205,4,67.57,270.28
47407,20230125,63,386,195,11,1487.57,16363.27
47408,20230130,133,307,245,13,62.77,816.01
47409,20230315,106,190,378,17,256.67,4363.39
47410,20230310,108,45,67,18,382.99,6893.82
47411,20230312,83,4,104,8,23.9,191.2
47412,20230308,59,255,378,3,26457.25,79371.75
47413,20230130,141,311,390,19,32.02,608.38
47414,20230224,55,242,17,16,15.97,255.52
47415,20230323,70,360,344,6,4.88,29.28
47416,20230224,130,51,324,13,92.29,1199.77
47417,20230331,189,224,281,1,4.56,4.56
47418,20230131,14,304,227,18,65.9,1186.2
47419,20230120,145,91,148,15,1304.07,19561.05
47420,20230211,184,50,254,12,10.63,127.56
47421,20230211,143,284,321,8,10293.43,82347.44
47422,20230320,151,205,111,5,19.99,99.95
47423,20230116,18,83,273,16,174.98,2799.68
47424,20230108,63,122,341,2,1567.03,3134.06
47425,20230122,120,169,32,1,586.75,586.75
47426,20230316,187,280,39,14,1352.56,18935.84
47427,20230114,50,322,222,9,942.94,8486.46
47428,20230304,21,309,85,20,25.03,500.6
47429,20230316,178,49,50,3,378.57,1135.71
47430,20230214,197,24,128,5,295.73,1478.65
47431,20230219,105,158,64,8,8123.49,64987.92
47432,20230310,169,339,131,11,54.86,603.46
47433,20230204,176,338,119,17,48.95,832.15
47434,20230130,97,167,34,2,25.76,51.52
47435,20230205,136,87,235,16,271.91,4350.56
47436,20230309,82,347,206,17,141.82,2410.94
47437,20230226,17,86,73,13,3775.4,49080.2
47438,20230203,151,108,211,15,12.42,186.3
47439,20230303,18,191,112,11,242.14,2663.54
47440,20230123,106,294,7,15,135.51,2032.65
47441,20230114,18,313,116,19,188.65,3584.35
47442,20230112,132,289,208,13,2615.77,34005.01
47443,20230128,31,109,52,3,209.75,629.25
47444,20230121,154,134,131,2,1285.99,2571.98
47445,20230119,35,271,190,1,63.58,63.58
47446,20230326,137,14,318,12,195.83,2349.96
47447,20230321,135,320,341,12,645.78,7749.36
47448,20230322,47,89,374,4,112.88,451.52
47449,20230211,34,275,243,18,18.23,328.14
47450,20230130,17,383,212,14,3603.02,50442.28
47451,20230214,9,335,299,17,9398.15,159768.55
47452,20230121,113,61,22,2,6.87,13.74
47453,20230109,122,55,339,19,13366.74,253968.06
47454,20230207,155,22,228,2,69.14,138.28
47455,20230326,55,391,185,15,17.43,261.45
47456,20230311,87,12,304,11,581.95,6401.45
47457,20230314,171,261,127,5,82.89,414.45
47458,20230218,47,27,39,8,104.13,833.04
47459,20230126,166,224,212,17,29.47,500.99
47460,20230309,28,376,7,11,16131.75,177449.25
47461,20230210,63,96,139,17,1529.09,25994.53
47462,20230328,188,318,331,19,598.2,11365.8
47463,20230124,53,298,107,4,2241.47,8965.88
47464,20230316,169,274,385,2,60.56,121.12
47465,20230129,160,197,2,13,65.37,849.81
47466,20230312,197,77,37,3,517.87,1553.61
47467,20230315,162,150,237,16,103.48,1655.68
47468,20230331,1,59,198,13,66.99,870.87
47469,20230207,94,331,106,9,952.29,8570.61
47470,20230107,128,338,184,12,271.39,3256.68
47471,20230114,76,152,399,2,20.33,40.66
47472,20230319,47,171,297,9,96.75,870.75
47473,20230214,71,21,93,1,5370.2,5370.2
47474,20230227,141,212,18,16,32.88,526.08
47475,20230205,118,160,362,16,17.32,277.12
47476,20230211,54,103,288,5,13.81,69.05
47477,20230304,104,258,276,4,575.3,2301.2
47478,20230221,3,253,183,5,149.64,748.2
47479,20230207,99,40,21,14,45.41,635.74
47480,20230321,49,209,104,1,141.58,141.58
47481,20230208,112,243,399,13,13192.59,171503.67
47482,20230205,172,297,99,16,39.14,626.24
47483,20230220,146,327,183,6,24557.16,147342.96
47484,20230307,107,259,234,20,215.02,4300.4
47485,20230303,106,392,52,2,157.37,314.74
47486,20230311,46,102,200,14,473.49,6628.86
47487,20230125,160,183,365,6,60.06,360.36
47488,20230202,149,229,150,19,2.15,40.85
47489,20230223,15,111,154,16,9234.62,147753.92
47490,20230224,45,309,99,7,51.49,360.43
47491,20230322,164,8,372,17,55.75,947.75
47492,20230325,35,32,175,3,71.13,213.39
47493,20230218,23,243,113,8,803.23,6425.84
47494,20230120,90,400,87,9,38.25,344.25
47495,20230304,37,197,218,4,13.54,54.16
47496,20230117,57,195,369,11,46.37,510.07
47497,20230127,21,284,90,2,23.11,46.22
47498,20230324,180,51,396,8,410.77,3286.16
47499,20230213,98,58,346,7,1852.17,12965.19
47500,20230331,159,231,208,5,15138.6,75693.0
47501,20230325,73,231,175,14,25.87,362.18
47502,20230130,123,3,126,1,3.34,3.34
47503,20230308,73,72,394,14,36.41,509.74
47504,20230215,48,151,332,19,469.33,8917.27
47505,20230312,144,317,366,3,3.15,9.45
47506,20230108,158,96,234,7,35.42,247.94
47507,20230214,122,282,7,11,12743.62,140179.82
47508,20230210,29,265,263,9,75.23,677.07
47509,20230330,128,370,187,17,243.08,4132.36
47510,20230211,16,305,97,4,1.24,4.96
47511,20230204,14,60,330,11,72.61,798.71
47512,20230325,93,68,250,1,72.97,72.97
47513,20230123,181,343,347,8,40242.28,321938.24
47514,20230301,41,204,342,2,10540.2,21080.4
47515,20230302,69,338,131,1,12211.58,12211.58
47516,20230126,125,320,272,12,215.23,2582.76
47517,20230102,85,185,48,20,71.02,1420.4
47518,20230211,53,272,78,10,2053.24,20532.4
47519,20230214,26,11,385,9,54.64,491.76
47520,20230316,61,256,281,4,543.74,2174.96
47521,20230331,180,177,11,9,361.29,3251.61
47522,20230301,167,257,376,6,0.65,3.9
47523,20230219,150,137,37,2,4.79,9.58
47524,20230226,21,67,259,17,23.46,398.82
47525,20230111,104,393,290,14,512.56,7175.84
47526,20230222,13,18,179,18,1.44,25.92
47527,20230314,97,299,362,11,31.83,350.13
47528,20230330,93,302,35,13,63.59,826.67
47529,20230118,142,116,267,4,65.44,261.76
47530,20230327,119,138,205,17,79.66,1354.22
47531,20230121,132,324,375,8,2925.47,23403.76
47532,20230130,135,283,369,19,392.53,7458.07
47533,20230308,46,125,141,18,484.97,8729.46
47534,20230121,126,256,82,1,79524.65,79524.65
47535,20230222,148,213,211,14,83.6,1170.4
47536,20230320,43,67,362,17,7868.33,133761.61
47537,20230106,168,188,302,8,24.63,197.04
47538,20230116,70,242,264,8,2.68,21.44
47539,20230126,59,116,52,9,28946.34,260517.06
47540,20230304,55,132,5,12,18.34,220.08
47541,20230226,130,303,333,6,91.91,551.46
47542,20230218,122,51,355,16,12826.6,205225.6
47543,20230322,152,383,9,19,34.23,650.37
47544,20230317,109,172,257,7,591.66,4141.62
47545,20230120,194,399,298,8,19.47,155.76
47546,20230107,177,381,148,5,52.13,260.65
47547,20230209,199,83,167,6,1317.29,7903.74
47548,20230113,143,6,19,5,6583.57,32917.85
47549,20230303,120,132,260,7,507.39,3551.73
47550,20230214,189,326,382,4,4.23,16.92
47551,20230313,135,104,352,20,678.71,13574.2
47552,20230316,168,249,249,4,46.77,187.08
47553,20230325,105,233,199,10,7855.73,78557.3
47554,20230216,157,40,225,4,2049.45,8197.8
47555,20230114,55,35,390,20,14.37,287.4
47556,20230208,182,303,68,11,18.43,202.73
47557,20230203,42,132,62,8,5575.58,44604.64
47558,20230325,172,146,305,1,34.36,34.36
47559,20230302,196,70,227,1,69.26,69.26
47560,20230327,43,167,391,9,7393.92,66545.28
47561,20230127,119,9,308,18,43.21,777.78
47562,20230224,166,138,22,16,36.94,591.04
47563,20230205,130,47,315,16,101.21,1619.36
47564,20230312,119,236,33,4,78.39,313.56
47565,20230115,175,142,249,20,5227.76,104555.2
47566,20230309,198,347,63,6,386.43,2318.58
47567,20230205,48,203,43,8,383.8,3070.4
47568,20230217,129,38,250,5,12373.37,61866.85
47569,20230201,157,371,132,7,2068.51,14479.57
47570,20230316,83,132,118,18,24.82,446.76
47571,20230105,120,100,231,8,512.65,4101.2
47572,20230314,132,42,388,13,4523.97,58811.61
47573,20230129,13,229,288,10,1.57,15.7
47574,20230303,79,27,114,16,159.35,2549.6
47575,20230225,65,147,57,17,7.32,124.44
47576,20230329,179,260,59,7,5.69,39.83
47577,20230204,15,172,40,15,9223.33,138349.95
47578,20230109,6,200,223,9,17.83,160.47
47579,20230107,72,191,195,8,8733.08,69864.64
47580,20230305,31,374,59,17,193.58,3290.86
47581,20230227,96,314,160,5,358.22,1791.1
47582,20230126,24,30,2,20,80.02,1600.4
47583,20230130,65,130,66,18,7.41,133.38
47584,20230318,120,94,286,12,537.92,6455.04
47585,20230322,16,146,285,8,1.43,11.44
47586,20230326,21,251,364,13,24.19,314.47
47587,20230204,158,312,393,16,51.45,823.2
47588,20230329,70,22,196,11,2.67,29.37
47589,20230224,154,381,145,13,1327.63,17259.19
47590,20230126,63,121,156,6,1313.91,7883.46
47591,20230115,185,268,371,15,1882.65,28239.75
47592,20230214,130,223,173,2,90.18,180.36
47593,20230309,5,202,348,16,93.33,1493.28
47594,20230120,9,58,251,12,11122.59,133471.08
47595,20230126,101,301,315,1,17.15,17.15
47596,20230214,106,327,53,4,161.05,644.2
47597,20230328,26,67,67,5,55.83,279.15
47598,20230116,140,281,38,8,181.75,1454.0
47599,20230314,49,309,183,10,91.72,917.2
47600,20230323,92,53,334,14,27.89,390.46
47601,20230317,34,11,307,13,18.82,244.66
47602,20230115,131,300,393,11,267.94,2947.34
47603,20230115,137,258,283,17,178.91,3041.47
47604,20230114,92,319,230,5,21.99,109.95
47605,20230331,200,291,26,19,88.11,1674.09
47606,20230331,197,98,35,20,288.93,5778.6
47607,20230321,178,17,76,9,367.65,3308.85
47608,20230115,134,168,159,18,1586.36,28554.48
47609,20230127,11,299,316,4,35.29,141.16
47610,20230101,9,369,199,3,10605.41,31816.23
47611,20230310,118,187,218,19,18.83,357.77
47612,20230327,5,361,282,13,61.68,801.84
47613,20230112,70,298,104,7,2.74,19.18
47614,20230217,10,197,284,12,30.85,370.2
47615,20230209,60,50,189,20,2285.87,45717.4
47616,20230307,191,114,310,2,19.74,39.48
47617,20230320,145,147,328,1,1477.13,1477.13
47618,20230308,155,110,75,1,64.32,64.32
47619,20230322,92,364,50,1,31.58,31.58
47620,20230204,37,156,253,11,13.24,145.64
47621,20230120,64,136,45,9,5211.51,46903.59
47622,20230111,59,70,79,13,25326.05,329238.65
47623,20230221,88,177,159,17,37.54,638.18
47624,20230215,51,354,66,14,621.95,8707.3
47625,20230205,133,332,151,20,72.95,1459.0
47626,20230108,184,172,298,2,10.26,20.52
47627,20230212,115,90,199,20,3524.77,70495.4
47628,20230314,128,1,90,13,249.27,3240.51
47629,20230108,151,172,263,13,11.19,145.47
47630,20230303,53,295,340,4,1567.42,6269.68
47631,20230322,58,13,101,10,2.03,20.3
47632,20230108,171,117,253,7,56.16,393.12
47633,20230304,23,193,208,15,800.83,12012.45
47634,20230323,38,25,140,5,270.03,1350.15
47635,20230107,136,359,152,16,231.66,3706.56
47636,20230103,162,65,48,17,101.44,1724.48
47637,20230104,26,204,182,1,51.01,51.01
47638,20230106,11,148,29,4,31.66,126.64
47639,20230321,6,16,47,7,23.34,163.38
47640,20230108,176,292,256,10,48.93,489.3
47641,20230221,107,303,358,4,138.71,554.84
47642,20230212,129,190,60,20,14007.73,280154.6
47643,20230312,48,385,393,6,397.95,2387.7
47644,20230204,19,390,273,15,4413.61,66204.15
47645,20230210,82,280,315,17,156.21,2655.57
47646,20230318,152,190,47,14,31.48,440.72
47647,20230318,117,69,171,7,7.2,50.4
47648,20230211,8,170,302,13,3.68,47.84
47649,20230317,99,305,27,20,56.92,1138.4
47650,20230101,154,270,12,10,1294.19,12941.9
47651,20230124,62,146,161,4,33.05,132.2
47652,20230124,83,348,165,13,26.24,341.12
47653,20230115,173,200,263,9,19.76,177.84
47654,20230107,71,122,36,17,5973.22,101544.74
47655,20230209,111,237,56,12,2.04,24.48
47656,20230331,58,193,260,11,2.04,22.44
47657,20230228,165,241,212,11,32.88,361.68
47658,20230225,90,132,189,16,40.88,654.08
47659,20230107,66,105,82,18,5866.64,105599.52
47660,20230125,63,307,384,15,1354.41,20316.15
47661,20230219,45,269,274,14,60.22,843.08
47662,20230219,30,248,187,10,1485.18,14851.8
47663,20230113,7,16,36,13,433.22,5631.86
47664,20230104,76,287,23,20,19.2,384.0
47665,20230318,159,218,313,17,16561.83,281551.11
47666,20230218,162,285,275,12,141.04,1692.48
47667,20230121,77,5,226,20,17392.33,347846.6
47668,20230224,50,22,389,15,1023.57,15353.55
47669,20230114,49,143,107,9,88.84,799.56
47670,20230226,16,8,222,7,1.6,11.2
47671,20230322,92,372,305,13,30.69,398.97
47672,20230314,129,272,346,15,14723.99,220859.85
47673,20230319,105,40,261,16,7726.18,123618.88
47674,20230318,8,155,354,14,2.66,37.24
47675,20230122,8,237,117,13,2.58,33.54
47676,20230117,153,305,255,8,53812.69,430501.52
47677,20230328,160,139,186,1,70.91,70.91
47678,20230206,192,63,113,7,1957.11,13699.77
47679,20230218,90,131,242,10,46.63,466.3
47680,20230127,105,40,128,3,6905.61,20716.83
47681,20230213,128,215,16,14,233.98,3275.72
47682,20230113,183,227,200,11,27.16,298.76
47683,20230207,198,166,50,13,313.58,4076.54
47684,20230313,8,153,323,18,2.23,40.14
47685,20230319,62,370,331,14,37.09,519.26
47686,20230330,68,231,363,16,122.94,1967.04
47687,20230126,86,166,239,10,24270.44,242704.4
47688,20230203,87,367,259,4,906.51,3626.04
47689,20230101,121,387,271,15,2087.52,31312.8
47690,20230310,172,198,243,3,60.72,182.16
47691,20230201,116,392,234,4,901.01,3604.04
47692,20230303,78,329,147,3,5.92,17.76
47693,20230108,31,351,135,13,204.99,2664.87
47694,20230108,54,30,23,18,13.68,246.24
47695,20230309,193,178,40,14,33.76,472.64
47696,20230225,45,92,220,5,54.04,270.2
47697,20230121,113,46,343,1,6.52,6.52
47698,20230126,85,301,358,18,90.44,1627.92
47699,20230128,102,178,285,20,5.03,100.6
47700,20230131,73,30,71,18,25.85,465.3
47701,20230212,97,136,355,4,34.61,138.44
47702,20230311,52,12,313,4,70.84,283.36
47703,20230322,194,217,69,6,19.35,116.1
47704,20230114,11,89,383,9,36.41,327.69
47705,20230201,147,344,290,17,563.73,9583.41
47706,20230228,68,277,215,4,105.5,422.0
47707,20230328,28,132,68,10,15168.71,151687.1
