DateKey,ItemKey,OpenPrice,ClosePrice,HighPrice,LowPrice,AvgPrice,Volume,ListingsCount
20230304,70,2.53,2.82,2.82,2.53,2.68,458,60
20230304,71,5351.15,6034.09,6115.2,5307.49,5701.98,438,65
20230304,72,12150.6,12459.26,12641.1,12111.66,12340.66,210,46
20230304,73,23.55,26.04,26.38,22.38,24.59,366,68
20230304,74,4.94,5.03,5.09,4.78,4.96,242,61
20230304,75,5752.34,6493.43,6505.85,5547.3,6074.73,398,56
20230304,76,20.78,23.63,24.85,19.91,22.29,441,71
20230304,77,14663.8,16274.68,17013.32,13902.11,15463.48,438,49
20230304,78,6.27,9.59,9.74,6.16,7.94,278,51
20230304,79,150.03,148.9,150.67,145.56,148.79,275,68
20230304,80,89.4,93.92,94.54,88.72,91.65,136,34
20230304,81,11.39,19.76,20.66,11.36,15.79,228,46
20230304,82,136.66,135.01,143.85,132.25,136.94,285,52
20230304,83,17.15,26.87,27.14,16.45,21.9,286,62
20230304,84,12.1,11.72,12.56,11.6,11.99,304,49
20230304,85,77.83,85.99,88.61,77.05,82.37,306,45
20230304,86,23499.86,24514.5,25261.6,22980.11,24064.02,275,75
20230304,87,351.06,607.31,617.35,346.41,480.54,192,32
20230304,88,40.1,44.27,45.03,39.8,42.3,286,38
20230304,89,21.8,21.9,22.31,21.73,21.93,281,57
20230304,90,39.67,39.97,41.06,38.08,39.69,254,70
20230304,91,3044.24,3083.35,3123.75,3037.76,3072.28,151,38
20230304,92,19.09,20.15,20.58,17.97,19.45,417,53
20230304,93,81.03,90.1,90.96,75.37,84.37,402,52
20230304,94,982.67,1045.02,1063.55,982.39,1018.41,131,33
20230304,95,414.8,467.77,467.94,400.97,437.87,265,40
20230304,96,320.91,554.51,576.71,311.98,441.03,238,54
20230304,97,33.54,35.48,35.88,32.88,34.45,255,55
20230304,98,2035.52,2285.66,2306.27,1979.18,2151.66,363,73
20230304,99,51.45,55.92,60.31,50.82,54.62,180,46
20230304,100,43.07,45.97,46.51,41.6,44.29,400,69
20230304,101,19.37,19.63,20.63,18.98,19.65,296,47
20230304,102,11.91,12.27,12.72,11.49,12.1,244,41
20230304,103,1417.41,1483.0,1494.07,1346.31,1435.2,138,31
20230304,104,580.22,568.39,581.53,546.38,569.13,187,30
20230304,105,7147.81,8364.11,8573.64,7086.2,7792.94,421,62
20230304,106,153.94,173.04,175.78,145.05,161.95,389,83
20230304,107,137.5,161.24,161.8,136.16,149.17,232,29
20230304,108,325.39,368.65,373.34,321.26,347.16,225,31
20230304,109,729.5,738.72,739.68,727.1,733.75,241,59
20230304,110,842.58,909.69,942.57,842.55,884.35,235,50
20230304,111,1.78,1.98,2.11,1.73,1.9,290,51
20230304,112,14081.26,15407.36,16008.03,13889.81,14846.61,410,53
20230304,113,8.01,7.62,8.15,7.32,7.77,308,64
20230304,114,1020.13,1071.03,1096.05,960.69,1036.98,451,52
20230304,115,4363.11,4481.5,4535.57,4242.12,4405.58,316,66
20230304,116,1105.78,1188.24,1219.85,1087.45,1150.33,184,44
20230304,117,6.79,6.65,7.0,6.47,6.73,289,53
20230304,118,16.66,17.04,17.48,16.34,16.88,293,67
20230304,119,61.01,63.94,64.25,59.9,62.27,289,47
20230304,120,520.95,621.4,657.15,519.69,579.8,388,73
20230304,121,2131.64,2583.52,2635.77,2036.29,2346.8,423,76
20230304,122,12412.78,14110.93,14334.63,11744.42,13150.69,355,53
20230304,123,3.86,4.39,4.58,3.82,4.16,427,68
20230304,124,26.16,27.65,27.8,26.06,26.92,239,38
20230304,125,268.89,266.93,273.89,265.97,268.92,141,40
20230304,126,78944.59,84406.6,88468.99,76801.09,82155.32,293,54
20230304,127,184.34,196.75,198.43,182.24,190.44,222,19
20230304,128,259.47,263.48,268.82,259.41,262.8,127,25
20230304,129,12360.74,13584.63,13805.59,12292.47,13010.86,217,35
20230304,130,85.33,97.78,100.51,83.55,91.79,361,49
20230304,131,207.68,247.43,255.17,200.87,227.79,341,48
20230304,132,3093.35,3555.87,3581.85,2963.72,3298.7,330,50
20230304,133,63.08,62.17,64.24,58.43,61.98,247,51
20230304,134,1241.13,1217.83,1268.03,1212.67,1234.92,289,54
20230304,135,362.1,426.41,437.59,353.88,394.99,223,23
20230304,136,287.21,306.56,313.21,277.1,296.02,260,43
20230304,137,164.76,176.94,182.57,158.52,170.69,209,44
20230304,138,2.67,2.95,2.97,2.52,2.78,458,65
20230304,139,7820.56,8900.03,9269.99,7520.87,8377.87,416,67
20230304,140,157.21,187.59,187.73,150.92,170.86,318,41
20230304,141,30.49,31.37,31.41,30.17,30.86,233,42
20230304,142,70.07,74.65,77.83,68.59,72.78,308,70
20230304,143,8375.24,9212.18,9214.47,8303.12,8776.25,437,63
20230304,144,3.49,3.64,3.7,3.34,3.54,281,68
20230304,145,1304.94,1491.43,1541.91,1251.18,1397.37,343,57
20230304,146,23832.47,23861.53,24637.74,23830.2,24040.48,298,64
20230304,147,574.1,584.12,625.99,558.17,585.6,98,22
20230304,148,88.43,109.07,109.07,87.99,98.64,426,70
20230304,149,2.31,2.44,2.48,2.27,2.38,408,49
20230304,150,4.48,5.05,5.14,4.47,4.79,444,86
20230304,151,11.08,12.84,13.57,10.98,12.12,360,48
20230304,152,13.6,20.85,21.41,13.28,17.28,301,51
20230304,153,59596.8,67926.08,71674.04,57217.36,64103.57,308,54
20230304,154,1219.76,1403.84,1475.9,1209.32,1327.21,198,29
20230304,155,65.48,65.41,67.02,61.6,64.88,279,63
20230304,156,76.73,86.5,89.19,76.19,82.15,354,42
20230304,157,1695.04,1740.06,1763.9,1627.73,1706.68,297,60
20230304,158,18.95,34.49,34.91,18.62,26.74,292,59
20230304,159,17376.75,18217.87,18292.09,16422.46,17577.29,308,62
20230304,160,54.57,60.04,60.52,52.26,56.85,399,56
20230304,161,9.6,11.17,11.29,9.34,10.35,347,52
20230304,162,109.9,110.08,115.02,109.08,111.02,249,53
20230304,163,172.45,193.48,196.8,167.93,182.66,366,58
20230304,164,56.4,57.27,58.59,55.14,56.85,244,42
20230304,165,34.15,36.76,37.59,34.08,35.65,372,54
20230304,166,32.27,32.49,34.19,31.64,32.65,280,66
20230304,167,0.64,1.14,1.16,0.62,0.89,325,62
20230304,168,27.84,31.59,31.87,27.64,29.73,448,60
20230304,169,34.84,38.51,39.27,34.47,36.78,363,47
20230304,170,3205.84,3192.99,3376.14,3100.66,3218.91,41,10
20230304,171,55.77,60.99,61.39,53.15,57.82,414,56
20230304,172,39.56,42.64,43.1,38.26,40.89,341,58
20230304,173,18.1,27.08,27.65,18.06,22.72,193,36
20230304,174,52.24,86.77,88.95,51.42,69.85,179,35
20230304,175,6104.65,6226.64,6263.03,6098.96,6173.32,217,55
20230304,176,43.96,45.33,46.01,41.63,44.23,236,50
20230304,177,50.91,54.76,56.32,50.33,53.08,336,55
20230304,178,368.66,374.06,387.18,362.43,373.08,173,36
20230304,179,5.63,5.71,5.88,5.4,5.65,291,58
20230304,180,292.67,322.17,336.63,283.9,308.84,196,23
20230304,181,44171.55,48751.45,48894.46,43563.06,46345.13,464,46
20230304,182,21.72,24.38,25.21,21.21,23.13,199,41
20230304,183,25.65,29.88,31.03,25.42,27.99,411,61
20230304,184,9.12,11.22,11.57,8.96,10.22,398,63
20230304,185,1941.07,1961.77,2023.37,1919.61,1961.46,331,72
20230304,186,61636.04,67404.69,68719.86,59886.93,64411.88,284,58
20230304,187,1362.69,1409.28,1513.17,1306.75,1397.97,289,63
20230304,188,279.89,470.81,479.88,274.15,376.18,281,48
20230304,189,4.65,4.87,5.06,4.51,4.77,315,63
20230304,190,4.51,4.7,4.77,4.46,4.61,293,67
20230304,191,20.51,22.02,22.39,20.0,21.23,190,42
20230304,192,1972.39,2232.74,2242.56,1940.87,2097.14,211,37
20230304,193,21.59,22.97,23.36,20.61,22.13,389,51
20230304,194,20.64,22.72,22.9,20.43,21.67,432,62
20230304,195,3219.52,3502.42,3606.1,3154.29,3370.58,310,58
20230304,196,73.34,77.89,78.75,73.17,75.79,138,39
20230304,197,261.73,298.79,306.39,261.34,282.06,401,58
20230304,198,418.76,417.04,434.73,415.9,421.61,335,54
20230304,199,1281.74,1345.06,1405.34,1259.23,1322.84,151,22
20230304,200,90.58,100.12,103.65,87.35,95.42,213,24
20230305,1,73.82,112.53,112.7,70.63,92.42,357,50
20230305,2,83.35,78.81,85.12,78.35,81.41,188,47
20230305,3,235.37,246.66,254.7,234.41,242.78,208,41
20230305,4,11017.76,10929.25,11450.62,10472.82,10967.61,158,29
20230305,5,71.04,103.92,104.0,68.0,86.74,293,37
20230305,6,15.82,25.18,25.5,15.42,20.48,434,68
20230305,7,478.57,763.99,767.94,463.91,618.6,319,42
20230305,8,2.64,2.72,2.76,2.62,2.69,313,62
20230305,9,11306.07,11317.91,12051.27,11259.65,11483.73,416,62
20230305,10,37.31,35.88,37.82,35.59,36.65,146,31
20230305,11,39.44,59.13,60.16,39.24,49.49,339,44
20230305,12,542.75,832.64,845.59,531.81,688.2,150,23
20230305,13,1.55,1.38,1.63,1.32,1.47,280,57
20230305,14,71.42,110.61,115.47,70.78,92.07,368,45
20230305,15,9381.49,9360.19,9557.62,9210.53,9377.46,314,73
20230305,16,1.6,1.57,1.6,1.51,1.57,298,61
20230305,17,3703.7,3727.11,3845.34,3643.93,3730.02,290,52
20230305,18,243.71,228.21,244.06,221.83,234.45,236,41
20230305,19,4971.99,5111.34,5246.57,4871.76,5050.42,301,65
20230305,20,361.7,355.74,382.06,342.69,360.55,127,28
20230305,21,23.0,21.77,23.56,21.25,22.39,299,49
20230305,22,2465.36,2467.17,2480.76,2354.05,2441.84,301,55
20230305,23,767.06,764.05,771.65,724.67,756.86,203,32
20230305,24,88.9,85.7,91.15,84.92,87.67,322,59
20230305,25,93.28,89.92,93.9,86.03,90.78,216,28
20230305,26,58.9,57.98,59.34,57.27,58.37,330,46
20230305,27,38.85,40.13,41.5,36.72,39.3,418,57
20230305,28,16554.18,16570.89,16749.02,16051.23,16481.33,348,58
20230305,29,69.87,69.44,73.17,65.05,69.38,250,57
20230305,30,1570.52,1608.13,1676.7,1553.72,1602.27,193,35
20230305,31,203.72,204.51,207.52,199.88,203.91,188,43
20230305,32,241.44,242.84,245.9,240.1,242.57,226,44
20230305,33,47.45,47.83,48.6,46.93,47.7,251,66
20230305,34,20.84,20.79,20.88,20.44,20.74,268,44
20230305,35,69.93,107.06,107.35,68.73,88.27,365,39
20230305,36,108.64,157.76,158.63,108.55,133.4,229,33
20230305,37,14.6,14.83,15.33,14.41,14.79,359,44
20230305,38,190.09,199.02,205.53,189.02,195.91,213,46
20230305,39,105.73,100.31,105.99,99.32,102.84,288,69
20230305,40,34.39,33.85,35.0,33.83,34.27,202,49
20230305,41,11137.16,10677.42,11542.97,10492.52,10962.52,55,9
20230305,42,5789.94,5969.25,6313.28,5677.55,5937.51,413,51
20230305,43,4231.67,4249.49,4329.86,4204.4,4253.85,295,71
20230305,44,69.79,78.64,79.03,68.83,74.07,242,40
20230305,45,68.9,68.04,71.01,66.54,68.62,442,57
20230305,46,457.0,486.72,498.42,442.59,471.18,251,48
20230305,47,119.3,124.22,127.7,117.97,122.29,287,69
20230305,48,403.44,400.63,416.21,396.06,404.09,303,60
20230305,49,87.03,86.31,88.08,83.87,86.32,266,55
20230305,50,1057.86,1053.52,1066.88,1045.73,1056.0,255,53
20230305,51,574.22,899.69,903.89,563.87,735.42,351,67
20230305,52,69.75,72.63,74.88,68.97,71.56,217,46
20230305,53,2611.33,2473.15,2640.21,2282.87,2501.89,231,52
20230305,54,13.67,13.62,14.05,13.53,13.72,176,40
20230305,55,17.22,25.96,27.12,16.88,21.79,372,59
20230305,56,179.83,166.11,190.37,163.94,175.06,246,46
20230305,57,63.79,64.31,65.33,62.15,63.9,227,39
20230305,58,2.32,2.35,2.37,2.27,2.33,277,53
20230305,59,28357.04,27506.96,28738.95,27424.66,28006.9,416,70
20230305,60,2485.57,2539.07,2685.96,2450.99,2540.4,262,50
20230305,61,679.43,627.59,690.04,602.43,649.87,274,36
20230305,62,41.2,40.25,41.31,39.19,40.49,264,48
20230305,63,1771.73,1728.48,1786.36,1683.68,1742.56,403,56
20230305,64,6905.58,6764.45,6938.68,6713.34,6830.51,346,55
20230305,65,7.37,7.27,7.46,7.07,7.3,300,53
20230305,66,6734.71,6696.09,6886.54,6490.56,6701.98,227,49
20230305,67,89.21,86.0,90.89,81.89,87.0,211,33
20230305,68,112.79,112.2,113.01,110.38,112.1,350,45
20230305,69,10783.6,11649.07,11807.0,10779.85,11254.88,365,53
20230305,70,2.82,4.41,4.49,2.75,3.62,428,68
20230305,71,6034.09,6408.65,6538.22,5556.32,6134.32,432,70
20230305,72,12459.26,11939.4,12557.39,11867.09,12205.78,198,38
20230305,73,26.04,41.64,42.25,25.04,33.74,355,54
20230305,74,5.03,4.99,5.04,4.97,5.01,241,56
20230305,75,6493.43,6352.83,7232.18,6185.23,6565.92,445,73
20230305,76,23.63,36.47,37.42,23.62,30.28,446,60
20230305,77,16274.68,16580.32,16932.16,15823.95,16402.78,435,65
20230305,78,9.59,9.23,9.84,9.16,9.46,274,62
20230305,79,148.9,155.71,159.71,141.28,151.4,320,71
20230305,80,93.92,90.76,96.49,89.93,92.77,169,35
20230305,81,19.76,18.94,19.91,18.53,19.28,241,55
20230305,82,135.01,135.88,138.29,132.91,135.52,297,83
20230305,83,26.87,27.39,27.4,26.86,27.13,246,63
20230305,84,11.72,11.59,11.74,11.24,11.57,274,53
20230305,85,85.99,136.69,139.26,85.01,111.74,261,47
20230305,86,24514.5,23952.57,26236.24,23509.35,24553.17,286,57
20230305,87,607.31,626.48,640.27,603.02,619.27,171,43
20230305,88,44.27,66.94,68.97,44.22,56.1,287,40
20230305,89,21.9,20.69,23.55,19.43,21.39,308,62
20230305,90,39.97,38.74,40.56,38.24,39.38,240,53
20230305,91,3083.35,3253.04,3399.39,2997.89,3183.42,156,28
20230305,92,20.15,31.02,31.38,20.04,25.65,439,53
20230305,93,90.1,131.62,133.54,84.96,110.06,463,64
20230305,94,1045.02,1075.54,1090.17,1042.46,1063.3,141,26
20230305,95,467.77,735.32,740.83,460.99,601.23,293,41
20230305,96,554.51,532.93,582.65,528.17,549.56,245,42
20230305,97,35.48,33.36,35.85,33.1,34.45,243,46
20230305,98,2285.66,3645.12,3909.74,2255.06,3023.89,420,67
20230305,99,55.92,52.61,57.73,51.63,54.47,213,41
20230305,100,45.97,69.44,70.86,44.84,57.78,437,55
20230305,101,19.63,19.55,19.74,19.23,19.54,265,61
20230305,102,12.27,12.12,12.45,12.02,12.21,251,57
20230305,103,1483.0,1476.08,1507.93,1420.59,1471.9,134,32
20230305,104,568.39,531.62,572.5,523.88,549.1,215,39
20230305,105,8364.11,8129.62,8649.14,7858.72,8250.4,421,66
20230305,106,173.04,261.42,263.14,169.83,216.86,460,64
20230305,107,161.24,240.54,245.33,158.86,201.49,214,19
20230305,108,368.65,358.52,387.61,354.09,367.22,211,34
20230305,109,738.72,700.89,753.74,683.09,719.11,242,58
20230305,110,909.69,909.93,944.09,882.35,911.51,208,51
20230305,111,1.98,1.87,1.99,1.83,1.92,281,54
20230305,112,15407.36,16024.02,17731.78,14797.37,15990.13,414,54
20230305,113,7.62,7.59,7.77,7.5,7.62,292,64
20230305,114,1071.03,1041.38,1100.05,1027.14,1059.9,443,47
20230305,115,4481.5,4202.27,4521.62,3979.94,4296.33,286,64
20230305,116,1188.24,1127.22,1206.92,1085.15,1151.88,174,44
20230305,117,6.65,6.17,6.73,6.0,6.39,299,69
20230305,118,17.04,17.13,17.23,16.76,17.04,277,58
20230305,119,63.94,62.04,64.01,61.47,62.87,244,48
20230305,120,621.4,616.0,633.44,590.76,615.4,399,59
20230305,121,2583.52,2572.98,2627.81,2532.23,2579.13,424,60
20230305,122,14110.93,14388.71,15049.82,13576.07,14281.38,343,56
20230305,123,4.39,4.33,4.44,4.27,4.36,451,74
20230305,124,27.65,28.07,28.16,25.68,27.39,241,58
20230305,125,266.93,282.25,289.39,257.4,274.0,160,22
20230305,126,84406.6,84019.14,86782.34,82573.47,84445.39,294,73
20230305,127,196.75,303.1,307.75,193.66,250.32,224,31
20230305,128,263.48,252.54,267.91,244.38,257.08,149,26
20230305,129,13584.63,12913.01,13895.05,12879.43,13318.03,211,39
20230305,130,97.78,158.53,163.23,93.22,128.19,366,45
20230305,131,247.43,250.66,258.22,242.62,249.73,380,53
20230305,132,3555.87,5304.76,5459.13,3534.72,4463.62,367,70
20230305,133,62.17,61.49,64.52,61.43,62.4,250,52
20230305,134,1217.83,1367.87,1403.12,1157.03,1286.46,275,57
20230305,135,426.41,646.03,672.63,425.77,542.71,204,38
20230305,136,306.56,289.94,319.8,287.86,301.04,254,57
20230305,137,176.94,172.73,185.03,167.77,175.62,195,48
20230305,138,2.95,3.03,3.12,2.93,3.01,400,56
20230305,139,8900.03,8377.21,9200.82,8277.06,8688.78,429,73
20230305,140,187.59,289.6,290.08,185.93,238.3,345,34
20230305,141,31.37,34.66,35.43,30.78,33.06,244,55
20230305,142,74.65,75.49,80.61,72.22,75.74,318,66
20230305,143,9212.18,8853.74,9287.74,8825.31,9044.74,455,58
20230305,144,3.64,3.43,3.69,3.42,3.54,314,58
20230305,145,1491.43,1388.45,1526.36,1336.65,1435.72,346,45
20230305,146,23861.53,23717.08,25051.29,23118.7,23937.15,329,63
20230305,147,584.12,600.66,613.79,578.02,594.15,102,22
20230305,148,109.07,170.68,174.36,107.68,140.45,423,55
20230305,149,2.44,2.24,2.5,2.23,2.35,398,59
20230305,150,5.05,4.73,5.29,4.57,4.91,411,52
20230305,151,12.84,19.8,19.88,12.47,16.25,315,55
20230305,152,20.85,22.48,22.7,20.56,21.65,309,60
20230305,153,67926.08,68780.65,71962.27,63072.8,67935.45,366,58
20230305,154,1403.84,2204.68,2211.71,1362.16,1795.6,184,39
20230305,155,65.41,61.58,66.91,60.97,63.72,312,62
20230305,156,86.5,123.25,127.68,79.35,104.19,334,52
20230305,157,1740.06,1738.68,1866.4,1705.08,1762.56,288,66
20230305,158,34.49,33.81,35.24,33.15,34.17,296,60
20230305,159,18217.87,17706.85,18967.05,17601.63,18123.35,303,54
20230305,160,60.04,58.89,61.21,58.11,59.56,436,66
20230305,161,11.17,17.31,18.03,10.81,14.33,334,55
20230305,162,110.08,105.03,112.49,100.16,106.94,234,49
20230305,163,193.48,199.58,202.42,185.49,195.24,367,51
20230305,164,57.27,54.28,58.69,52.12,55.59,245,54
20230305,165,36.76,55.86,58.58,35.13,46.58,338,49
20230305,166,32.49,32.23,34.73,31.87,32.83,294,56
20230305,167,1.14,1.14,1.16,1.11,1.14,314,57
20230305,168,31.59,48.04,49.29,31.1,40.01,426,67
20230305,169,38.51,61.03,64.18,36.66,50.1,375,58
20230305,170,3192.99,3055.85,3298.58,2991.81,3134.81,49,10
20230305,171,60.99,87.55,92.29,60.29,75.28,440,62
20230305,172,42.64,66.86,67.78,41.39,54.67,357,51
20230305,173,27.08,25.7,27.14,25.34,26.32,212,32
20230305,174,86.77,88.38,90.38,81.37,86.72,212,43
20230305,175,6226.64,6309.61,6637.88,6008.96,6295.77,241,51
20230305,176,45.33,45.73,45.96,44.38,45.35,254,56
20230305,177,54.76,83.78,85.7,52.62,69.21,334,47
20230305,178,374.06,397.92,407.57,352.49,383.01,206,45
20230305,179,5.71,5.64,5.8,5.51,5.67,320,61
20230305,180,322.17,504.82,534.27,315.84,419.27,200,37
20230305,181,48751.45,47063.36,48912.3,46222.41,47737.38,395,53
20230305,182,24.38,23.91,24.81,22.5,23.9,206,46
20230305,183,29.88,30.22,30.55,28.39,29.76,445,58
20230305,184,11.22,17.07,17.94,10.91,14.29,416,50
20230305,185,1961.77,1778.73,1962.38,1733.9,1859.19,290,51
20230305,186,67404.69,66919.24,67612.07,65593.74,66882.44,294,66
20230305,187,1409.28,1325.18,1432.13,1286.21,1363.2,298,70
20230305,188,470.81,474.89,484.08,469.55,474.83,289,48
20230305,189,4.87,4.77,4.94,4.63,4.8,288,58
20230305,190,4.7,4.89,4.97,4.64,4.8,253,59
20230305,191,22.02,20.95,22.51,20.13,21.4,208,41
20230305,192,2232.74,3327.98,3387.59,2203.45,2787.94,230,28
20230305,193,22.97,36.93,37.02,22.54,29.87,353,48
20230305,194,22.72,21.18,22.91,20.71,21.88,396,55
20230305,195,3502.42,3620.01,3724.31,3460.79,3576.88,306,57
20230305,196,77.89,72.31,80.44,70.35,75.25,146,29
20230305,197,298.79,467.82,467.84,296.49,382.74,385,72
20230305,198,417.04,416.15,453.46,414.43,425.27,287,65
20230305,199,1345.06,1317.24,1374.93,1288.29,1331.38,145,28
20230305,200,100.12,152.82,156.4,98.23,126.89,204,37
20230306,1,112.53,104.06,115.08,103.57,108.81,244,38
20230306,2,78.81,75.68,79.1,73.27,76.72,142,33
20230306,3,246.66,249.7,254.34,246.33,249.26,132,45
20230306,4,10929.25,11000.44,11789.77,10918.37,11159.46,101,28
20230306,5,103.92,92.69,108.76,92.25,99.4,189,36
20230306,6,25.18,23.19,25.82,22.82,24.26,319,56
20230306,7,763.99,654.18,769.23,642.3,707.42,245,43
20230306,8,2.72,2.48,2.78,2.41,2.6,214,62
20230306,9,11317.91,10619.02,11601.74,10412.81,10987.87,291,62
20230306,10,35.88,34.56,36.06,34.34,35.21,108,20
20230306,11,59.13,53.13,60.7,50.86,55.95,263,50
20230306,12,832.64,761.93,838.84,723.63,789.26,103,30
20230306,13,1.38,1.38,1.4,1.38,1.38,201,64
20230306,14,110.61,98.89,113.78,97.96,105.31,269,41
20230306,15,9360.19,8643.11,9904.23,8460.31,9091.96,228,57
20230306,16,1.57,1.44,1.65,1.43,1.53,227,63
20230306,17,3727.11,3881.64,3964.06,3595.24,3792.01,204,62
20230306,18,228.21,222.34,237.94,217.12,226.4,186,47
20230306,19,5111.34,5152.8,5276.52,5063.61,5151.07,193,45
20230306,20,355.74,349.01,361.5,333.02,349.82,113,32
20230306,21,21.77,21.85,22.64,21.11,21.84,213,47
20230306,22,2467.17,2407.01,2540.97,2285.64,2425.2,206,62
20230306,23,764.05,758.97,780.06,715.04,754.53,114,40
20230306,24,85.7,84.33,86.69,82.32,84.76,194,67
20230306,25,89.92,80.84,91.59,79.15,85.38,152,29
20230306,26,57.98,50.58,58.41,50.37,54.33,291,49
20230306,27,40.13,37.69,41.23,36.45,38.88,285,62
20230306,28,16570.89,16073.22,16642.54,15914.7,16300.34,255,57
20230306,29,69.44,73.8,74.55,66.96,71.19,204,43
20230306,30,1608.13,1552.68,1621.35,1477.02,1564.8,149,30
20230306,31,204.51,198.45,215.98,196.72,203.92,134,44
20230306,32,242.84,234.87,243.74,234.43,238.97,170,55
20230306,33,47.83,47.46,49.08,46.45,47.7,176,49
20230306,34,20.79,20.26,21.66,19.59,20.57,212,72
20230306,35,107.06,95.81,111.45,95.15,102.37,262,49
20230306,36,157.76,139.2,163.56,133.19,148.43,153,33
20230306,37,14.83,13.57,14.91,13.54,14.21,234,54
20230306,38,199.02,169.5,201.44,161.44,182.85,157,47
20230306,39,100.31,99.75,104.46,97.51,100.51,228,69
20230306,40,33.85,31.99,34.16,31.79,32.95,145,45
20230306,41,10677.42,10753.34,10967.75,10325.61,10681.03,40,13
20230306,42,5969.25,5714.45,6345.9,5704.04,5933.41,299,69
20230306,43,4249.49,4401.88,4492.91,4148.0,4323.07,224,54
20230306,44,78.64,75.86,81.36,72.58,77.11,172,56
20230306,45,68.04,59.76,70.42,58.91,64.28,297,56
20230306,46,486.72,466.62,503.36,455.61,478.08,179,47
20230306,47,124.22,122.44,126.43,121.65,123.68,190,57
20230306,48,400.63,367.53,422.33,358.91,387.35,226,56
20230306,49,86.31,90.26,95.71,85.7,89.49,157,53
20230306,50,1053.52,1031.32,1065.12,974.97,1031.23,194,58
20230306,51,899.69,837.38,912.25,837.2,871.63,248,63
20230306,52,72.63,66.81,74.51,64.96,69.72,167,47
20230306,53,2473.15,2349.14,2508.15,2338.01,2417.11,180,42
20230306,54,13.62,12.55,13.65,12.07,12.97,136,39
20230306,55,25.96,24.41,26.11,22.31,24.7,253,52
20230306,56,166.11,165.44,172.83,156.5,165.22,166,46
20230306,57,64.31,64.07,64.38,61.67,63.61,168,62
20230306,58,2.35,2.29,2.43,2.24,2.33,211,69
20230306,59,27506.96,25827.76,28179.65,25699.53,26803.47,279,79
20230306,60,2539.07,2456.87,2570.61,2446.3,2503.21,159,41
20230306,61,627.59,569.68,629.64,565.91,598.2,201,46
20230306,62,40.25,39.26,42.03,36.46,39.5,168,56
20230306,63,1728.48,1603.78,1762.98,1594.53,1672.44,298,56
20230306,64,6764.45,6267.63,6833.46,6161.56,6506.78,254,52
20230306,65,7.27,7.93,8.08,7.25,7.63,207,61
20230306,66,6696.09,7144.47,7295.87,6592.24,6932.17,194,40
20230306,67,86.0,78.81,88.68,70.57,81.02,138,41
20230306,68,112.2,102.82,114.75,101.61,107.85,225,43
20230306,69,11649.07,10591.73,11796.76,9783.84,10955.35,231,58
20230306,70,4.41,4.2,4.52,4.02,4.29,321,48
20230306,71,6408.65,5770.04,6564.84,5471.59,6053.78,320,57
20230306,72,11939.4,11991.11,12156.15,11651.71,11934.59,139,53
20230306,73,41.64,35.95,41.9,33.88,38.34,269,44
20230306,74,4.99,4.6,5.05,4.35,4.75,176,66
20230306,75,6352.83,6319.45,6425.17,6317.13,6353.65,274,50
20230306,76,36.47,33.34,37.06,31.11,34.49,280,59
20230306,77,16580.32,14629.66,16684.24,13757.19,15412.85,311,61
20230306,78,9.23,9.06,9.27,8.73,9.07,234,54
20230306,79,155.71,147.17,158.55,140.98,150.6,197,61
20230306,80,90.76,91.11,92.61,90.31,91.2,111,28
20230306,81,18.94,17.6,19.03,16.88,18.11,154,65
20230306,82,135.88,129.67,139.8,128.16,133.38,222,61
20230306,83,27.39,26.55,28.28,26.26,27.12,207,60
20230306,84,11.59,11.8,11.83,11.47,11.67,204,60
20230306,85,136.69,127.37,140.75,125.66,132.62,208,42
20230306,86,23952.57,24288.67,25799.11,22891.07,24232.86,196,72
20230306,87,626.48,615.37,633.84,604.9,620.15,134,41
20230306,88,66.94,62.49,67.48,61.27,64.55,183,41
20230306,89,20.69,19.65,21.36,19.13,20.21,225,60
20230306,90,38.74,38.02,40.83,37.74,38.83,171,35
20230306,91,3253.04,3258.28,3283.48,3213.23,3252.01,97,26
20230306,92,31.02,28.33,32.85,28.17,30.09,282,68
20230306,93,131.62,120.0,133.42,117.29,125.58,286,65
20230306,94,1075.54,1043.45,1101.81,1040.19,1065.25,90,30
20230306,95,735.32,695.9,758.82,678.15,717.05,197,38
20230306,96,532.93,559.02,566.62,494.11,538.17,147,33
20230306,97,33.36,32.02,34.26,30.87,32.63,153,56
20230306,98,3645.12,3189.67,3720.5,3068.45,3405.93,307,71
20230306,99,52.61,50.42,56.73,49.85,52.4,130,45
20230306,100,69.44,62.27,69.75,59.28,65.19,298,59
20230306,101,19.55,19.8,19.93,19.49,19.7,199,59
20230306,102,12.12,12.56,13.07,12.05,12.45,193,47
20230306,103,1476.08,1386.32,1499.92,1386.25,1437.14,102,35
20230306,104,531.62,516.24,542.86,500.01,522.68,144,44
20230306,105,8129.62,7016.69,8415.31,6600.98,7540.65,316,58
20230306,106,261.42,239.6,266.36,230.29,249.42,304,64
20230306,107,240.54,219.27,259.78,217.87,234.36,121,38
20230306,108,358.52,340.99,375.58,337.67,353.19,145,24
20230306,109,700.89,711.34,739.84,657.17,702.31,150,46
20230306,110,909.93,923.77,925.27,881.03,910.0,183,56
20230306,111,1.87,1.76,1.99,1.7,1.83,224,63
20230306,112,16024.02,14321.4,16380.49,13828.48,15138.6,286,53
20230306,113,7.59,7.8,8.17,7.25,7.7,203,59
